761975,4861.13,276.69,4.829151507,17.38,0.303338224,19.5,0.3403392041,0.1,0.01,2.2,-2.77,2.72,-9.52,44.77,-1.84,210.11,0
761997,4864.87,276.69,4.829151507,17.38,0.303338224,19.5,0.3403392041,0.1,0.01,2.2,-2.66,2.82,-9.51,44.77,-1.84,210.11,0
762029,4872.33,264.56,4.617443069,13,0.2268928028,22,0.3839724354,0.11,0.02,2.17,-2.41,3,-9.49,40.22,-4.98,205.61,0
762052,4876.04,264.56,4.617443069,13,0.2268928028,22,0.3839724354,0.11,0.02,2.17,-2.31,3.06,-9.49,40.22,-4.98,205.61,0
762074,4879.72,264.56,4.617443069,13,0.2268928028,22,0.3839724354,0.11,0.02,2.17,-2.22,3.15,-9.49,40.22,-4.98,205.61,0
762096,4883.41,264.56,4.617443069,13,0.2268928028,22,0.3839724354,0.11,0.02,2.17,-2.05,3.21,-9.5,40.22,-4.98,205.61,0
762131,4890.73,252.56,4.408003559,8.25,0.1439896633,23.44,0.4091051767,0.11,0.03,2.14,-1.75,3.31,-9.51,36.65,-6.91,207.75,0
762153,4894.36,252.56,4.408003559,8.25,0.1439896633,23.44,0.4091051767,0.11,0.03,2.14,-1.55,3.34,-9.52,36.65,-6.91,207.75,0
762175,4897.99,252.56,4.408003559,8.25,0.1439896633,23.44,0.4091051767,0.11,0.03,2.14,-1.41,3.36,-9.53,36.65,-6.91,207.75,0
762197,4901.6,252.56,4.408003559,8.25,0.1439896633,23.44,0.4091051767,0.11,0.03,2.14,-1.29,3.38,-9.53,36.65,-6.91,207.75,0
762229,4908.78,241.94,4.222649592,3.81,0.0664970445,23.94,0.4178318229,0.11,0.04,2.12,-1,3.41,-9.54,31.45,-7.38,203.41,0
762252,4912.36,241.94,4.222649592,3.81,0.0664970445,23.94,0.4178318229,0.11,0.04,2.12,-0.9,3.41,-9.54,31.45,-7.38,203.41,0
762278,4915.92,241.94,4.222649592,3.81,0.0664970445,23.94,0.4178318229,0.11,0.04,2.12,-0.72,3.42,-9.53,31.45,-7.38,203.41,0
762311,4922.99,241.94,4.222649592,3.81,0.0664970445,23.94,0.4178318229,0.11,0.04,2.12,-0.38,3.39,-9.54,31.45,-7.38,203.41,0
762333,4926.51,229.19,4.000120113,-1.56,-0.02722713633,23.5,0.4101523742,0.1,0.05,2.09,-0.19,3.37,-9.55,27.02,-7.26,205.54,0
762355,4930,229.19,4.000120113,-1.56,-0.02722713633,23.5,0.4101523742,0.1,0.05,2.09,-0.03,3.32,-9.54,27.02,-7.26,205.54,0
762377,4933.49,229.19,4.000120113,-1.56,-0.02722713633,23.5,0.4101523742,0.1,0.05,2.09,0.15,3.31,-9.54,27.02,-7.26,205.54,0
762410,4940.4,229.19,4.000120113,-1.56,-0.02722713633,23.5,0.4101523742,0.1,0.05,2.09,0.42,3.27,-9.56,27.02,-7.26,205.54,0
762432,4943.83,218.88,3.820176667,-5.94,-0.1036725576,22.38,0.3906046866,0.1,0.07,2.06,0.56,3.24,-9.56,21.76,-6.34,199.02,0
762454,4947.26,218.88,3.820176667,-5.94,-0.1036725576,22.38,0.3906046866,0.1,0.07,2.06,0.74,3.22,-9.56,21.76,-6.34,199.02,0
762476,4950.66,218.88,3.820176667,-5.94,-0.1036725576,22.38,0.3906046866,0.1,0.07,2.06,0.88,3.15,-9.56,21.76,-6.34,199.02,0
762511,4957.44,218.88,3.820176667,-5.94,-0.1036725576,22.38,0.3906046866,0.1,0.07,2.06,1.2,3.03,-9.54,21.76,-6.34,199.02,0
762533,4960.82,206.56,3.605152103,-10.94,-0.1909390202,20.06,0.350113048,0.1,0.1,2.03,1.34,2.95,-9.55,17.46,-4.76,200.5,0
762555,4964.17,206.56,3.605152103,-10.94,-0.1909390202,20.06,0.350113048,0.1,0.1,2.03,1.48,2.89,-9.55,17.46,-4.76,200.5,0
762589,4970.85,206.56,3.605152103,-10.94,-0.1909390202,20.06,0.350113048,0.1,0.1,2.03,1.74,2.75,-9.55,17.46,-4.76,200.5,0
762612,4974.17,206.56,3.605152103,-10.94,-0.1909390202,20.06,0.350113048,0.1,0.1,2.03,1.86,2.67,-9.55,17.46,-4.76,200.5,0
762634,4977.47,196.62,3.431666375,-14.75,-0.2574360647,17.38,0.303338224,0.11,0.12,2.01,2,2.57,-9.54,13.06,-2.49,192.67,0
762656,4980.77,196.62,3.431666375,-14.75,-0.2574360647,17.38,0.303338224,0.11,0.12,2.01,2.12,2.44,-9.54,13.06,-2.49,192.67,0
762689,4987.3,196.62,3.431666375,-14.75,-0.2574360647,17.38,0.303338224,0.11,0.12,2.01,2.36,2.21,-9.54,13.06,-2.49,192.67,0
762711,4990.55,196.62,3.431666375,-14.75,-0.2574360647,17.38,0.303338224,0.11,0.12,2.01,2.48,2.08,-9.53,13.06,-2.49,192.67,0
762734,4997.01,184.69,3.223448596,-18.75,-0.3272492347,13.12,0.2289871979,0.13,0.15,1.98,2.58,1.96,-9.52,9.89,0.88,193.65,1
762756,5000.22,184.69,3.223448596,-18.75,-0.3272492347,13.12,0.2289871979,0.13,0.15,1.98,2.69,1.86,-9.52,9.89,0.88,193.65,1
762789,5003.41,184.69,3.223448596,-18.75,-0.3272492347,13.12,0.2289871979,0.13,0.15,1.98,2.89,1.59,-9.51,9.89,0.88,193.65,1
762812,5009.77,184.69,3.223448596,-18.75,-0.3272492347,13.12,0.2289871979,0.13,0.15,1.98,2.99,1.47,-9.5,9.89,0.88,193.65,1
762834,5012.94,175.06,3.055373389,-21.38,-0.3731513941,8.94,0.1560324351,0.15,0.16,1.95,3.11,1.34,-9.5,6.61,4.17,186.13,1
762856,5016.08,175.06,3.055373389,-21.38,-0.3731513941,8.94,0.1560324351,0.15,0.16,1.95,3.23,1.19,-9.49,6.61,4.17,186.13,1
762890,5019.22,175.06,3.055373389,-21.38,-0.3731513941,8.94,0.1560324351,0.15,0.16,1.95,3.5,0.88,-9.5,6.61,4.17,186.13,1
762912,5025.43,175.06,3.055373389,-21.38,-0.3731513941,8.94,0.1560324351,0.15,0.16,1.95,3.58,0.68,-9.52,6.61,4.17,186.13,1
762935,5025.43,163.56,2.854660525,-23.69,-0.4134684998,3.19,0.05567600314,0.17,0.17,1.91,3.64,0.49,-9.55,3.73,8.67,186.08,1
762957,5028.51,163.56,2.854660525,-23.69,-0.4134684998,3.19,0.05567600314,0.17,0.17,1.91,3.69,0.31,-9.57,3.73,8.67,186.08,1
762989,5034.62,163.56,2.854660525,-23.69,-0.4134684998,3.19,0.05567600314,0.17,0.17,1.91,3.74,-0.04,-9.6,3.73,8.67,186.08,1
763012,5037.67,163.56,2.854660525,-23.69,-0.4134684998,3.19,0.05567600314,0.17,0.17,1.91,3.81,-0.21,-9.61,3.73,8.67,186.08,1
763034,5040.68,154.31,2.693217569,-24.62,-0.4297000618,-1.94,-0.03385938749,0.19,0.17,1.88,3.83,-0.4,-9.62,2.56,12.9,178.11,1
763056,5043.68,154.31,2.693217569,-24.62,-0.4297000618,-1.94,-0.03385938749,0.19,0.17,1.88,3.88,-0.57,-9.62,2.56,12.9,178.11,1
763090,5049.64,154.31,2.693217569,-24.62,-0.4297000618,-1.94,-0.03385938749,0.19,0.17,1.88,3.91,-0.89,-9.59,2.56,12.9,178.11,1
763113,5052.59,154.31,2.693217569,-24.62,-0.4297000618,-1.94,-0.03385938749,0.19,0.17,1.88,3.91,-1.03,-9.57,2.56,12.9,178.11,1
763135,5055.54,143.12,2.497915225,-24.62,-0.4297000618,-8.38,-0.1462585913,0.21,0.17,1.86,3.96,-1.18,-9.55,1.87,16.83,177.57,1
763157,5058.47,143.12,2.497915225,-24.62,-0.4297000618,-8.38,-0.1462585913,0.21,0.17,1.86,3.92,-1.35,-9.52,1.87,16.83,177.57,1
763189,5064.28,143.12,2.497915225,-24.62,-0.4297000618,-8.38,-0.1462585913,0.21,0.17,1.86,3.96,-1.75,-9.47,1.87,16.83,177.57,1
763212,5067.17,143.12,2.497915225,-24.62,-0.4297000618,-8.38,-0.1462585913,0.21,0.17,1.86,3.95,-1.93,-9.44,1.87,16.83,177.57,1
763234,5070.04,134.06,2.339788395,-23.69,-0.4134684998,-13.62,-0.2377138441,0.22,0.16,1.83,3.9,-2.12,-9.41,2.02,20.68,168.51,1
763256,5072.91,134.06,2.339788395,-23.69,-0.4134684998,-13.62,-0.2377138441,0.22,0.16,1.83,3.9,-2.35,-9.39,2.02,20.68,168.51,1
763290,5078.59,134.06,2.339788395,-23.69,-0.4134684998,-13.62,-0.2377138441,0.22,0.16,1.83,3.82,-2.69,-9.34,2.02,20.68,168.51,1
763313,5081.39,134.06,2.339788395,-23.69,-0.4134684998,-13.62,-0.2377138441,0.22,0.16,1.83,3.76,-2.87,-9.31,2.02,20.68,168.51,1
763336,5084.2,124.12,2.166302668,-21.69,-0.3785619148,-19.06,-0.3326597554,0.24,0.15,1.81,3.71,-3.03,-9.28,2.94,25.06,167.49,1
763369,5089.76,124.12,2.166302668,-21.69,-0.3785619148,-19.06,-0.3326597554,0.24,0.15,1.81,3.55,-3.35,-9.22,2.94,25.06,167.49,1
763391,5092.51,124.12,2.166302668,-21.69,-0.3785619148,-19.06,-0.3326597554,0.24,0.15,1.81,3.46,-3.51,-9.19,2.94,25.06,167.49,1
763413,5095.27,124.12,2.166302668,-21.69,-0.3785619148,-19.06,-0.3326597554,0.24,0.15,1.81,3.38,-3.68,-9.17,2.94,25.06,167.49,1
763435,5097.99,114.31,1.995085868,-18.81,-0.3282964323,-23.94,-0.4178318229,0.25,0.14,1.77,3.28,-3.83,-9.14,4.76,27.59,158.92,1
763457,5103.42,114.31,1.995085868,-18.81,-0.3282964323,-23.94,-0.4178318229,0.25,0.14,1.77,3.2,-3.98,-9.1,4.76,27.59,158.92,1
763495,5106.12,114.31,1.995085868,-18.81,-0.3282964323,-23.94,-0.4178318229,0.25,0.14,1.77,3.02,-4.28,-9.05,4.76,27.59,158.92,1
763517,5111.47,114.31,1.995085868,-18.81,-0.3282964323,-23.94,-0.4178318229,0.25,0.14,1.77,2.93,-4.42,-9.02,4.76,27.59,158.92,1
763549,5114.12,104.62,1.825963463,-15.19,-0.2651155134,-28.12,-0.4907865857,0.25,0.12,1.74,2.71,-4.71,-8.97,6.82,30.93,157.75,1
763572,5119.4,104.62,1.825963463,-15.19,-0.2651155134,-28.12,-0.4907865857,0.25,0.12,1.74,2.58,-4.84,-8.94,6.82,30.93,157.75,1
763594,5122.02,104.62,1.825963463,-15.19,-0.2651155134,-28.12,-0.4907865857,0.25,0.12,1.74,2.48,-4.96,-8.92,6.82,30.93,157.75,1
763616,5124.61,104.62,1.825963463,-15.19,-0.2651155134,-28.12,-0.4907865857,0.25,0.12,1.74,2.33,-5.05,-8.89,6.82,30.93,157.75,1
763649,5127.21,95.06,1.659109987,-10.94,-0.1909390202,-31.56,-0.5508259119,0.26,0.1,1.72,2.04,-5.25,-8.82,9.26,31.91,149.23,1
763671,5129.78,95.06,1.659109987,-10.94,-0.1909390202,-31.56,-0.5508259119,0.26,0.1,1.72,1.92,-5.36,-8.78,9.26,31.91,149.23,1
763693,5132.35,95.06,1.659109987,-10.94,-0.1909390202,-31.56,-0.5508259119,0.26,0.1,1.72,1.75,-5.44,-8.75,9.26,31.91,149.23,1
763715,5134.9,95.06,1.659109987,-10.94,-0.1909390202,-31.56,-0.5508259119,0.26,0.1,1.72,1.63,-5.55,-8.71,9.26,31.91,149.23,1
763737,5137.45,85.62,1.494350906,-6.25,-0.1090830782,-34.25,-0.5977752688,0.27,0.09,1.69,1.47,-5.65,-8.67,12.42,34.1,148.18,1
763770,5142.49,85.62,1.494350906,-6.25,-0.1090830782,-34.25,-0.5977752688,0.27,0.09,1.69,1.16,-5.79,-8.61,12.42,34.1,148.18,1
763796,5144.98,85.62,1.494350906,-6.25,-0.1090830782,-34.25,-0.5977752688,0.27,0.09,1.69,1.01,-5.86,-8.57,12.42,34.1,148.18,1
763829,5149.93,76.25,1.330813555,-1.12,-0.01954768762,-36.25,-0.6326818538,0.27,0.06,1.67,0.68,-6,-8.5,15.13,33.98,140.53,1
763852,5152.4,76.25,1.330813555,-1.12,-0.01954768762,-36.25,-0.6326818538,0.27,0.06,1.67,0.51,-6.05,-8.47,15.13,33.98,140.53,1
763874,5154.83,76.25,1.330813555,-1.12,-0.01954768762,-36.25,-0.6326818538,0.27,0.06,1.67,0.32,-6.09,-8.43,15.13,33.98,140.53,1
763896,5157.26,76.25,1.330813555,-1.12,-0.01954768762,-36.25,-0.6326818538,0.27,0.06,1.67,0.15,-6.13,-8.39,15.13,33.98,140.53,1
763932,5162.06,66.94,1.168323401,4.12,0.07190756518,-37.62,-0.6565928646,0.27,0.03,1.64,-0.23,-6.21,-8.32,18.93,34.9,139.86,1
763954,5164.43,66.94,1.168323401,4.12,0.07190756518,-37.62,-0.6565928646,0.27,0.03,1.64,-0.4,-6.22,-8.29,18.93,34.9,139.86,1
763976,5166.81,66.94,1.168323401,4.12,0.07190756518,-37.62,-0.6565928646,0.27,0.03,1.64,-0.58,-6.25,-8.26,18.93,34.9,139.86,1
763998,5169.15,66.94,1.168323401,4.12,0.07190756518,-37.62,-0.6565928646,0.27,0.03,1.64,-0.77,-6.27,-8.23,18.93,34.9,139.86,1
764029,5173.81,58.62,1.023112008,9.06,0.1581268302,-38.19,-0.6665412413,0.27,0.01,1.62,-1.1,-6.27,-8.17,21.57,33.6,132.97,1
764052,5176.14,58.62,1.023112008,9.06,0.1581268302,-38.19,-0.6665412413,0.27,0.01,1.62,-1.29,-6.28,-8.13,21.57,33.6,132.97,1
764074,5178.43,58.62,1.023112008,9.06,0.1581268302,-38.19,-0.6665412413,0.27,0.01,1.62,-1.47,-6.26,-8.09,21.57,33.6,132.97,1
764111,5183,58.62,1.023112008,9.06,0.1581268302,-38.19,-0.6665412413,0.27,0.01,1.62,-1.84,-6.24,-8.02,21.57,33.6,132.97,1
764133,5185.27,48.62,0.8485790823,15.19,0.2651155134,-38.19,-0.6665412413,0.26,-0.02,1.6,-2.03,-6.2,-7.98,25.34,33.43,132.54,1
764155,5187.52,48.62,0.8485790823,15.19,0.2651155134,-38.19,-0.6665412413,0.26,-0.02,1.6,-2.22,-6.18,-7.95,25.34,33.43,132.54,1
764177,5189.76,48.62,0.8485790823,15.19,0.2651155134,-38.19,-0.6665412413,0.26,-0.02,1.6,-2.4,-6.15,-7.93,25.34,33.43,132.54,1
764210,5194.2,48.62,0.8485790823,15.19,0.2651155134,-38.19,-0.6665412413,0.26,-0.02,1.6,-2.75,-6.05,-7.85,25.34,33.43,132.54,1
764232,5196.39,40.5,0.7068583471,20.19,0.352381976,-37.5,-0.6544984695,0.26,-0.04,1.59,-2.94,-6.02,-7.81,27.44,30.99,124.87,1
764254,5198.57,40.5,0.7068583471,20.19,0.352381976,-37.5,-0.6544984695,0.26,-0.04,1.59,-3.13,-5.95,-7.77,27.44,30.99,124.87,1
764276,5200.73,40.5,0.7068583471,20.19,0.352381976,-37.5,-0.6544984695,0.26,-0.04,1.59,-3.28,-5.86,-7.73,27.44,30.99,124.87,1
764311,5205.02,40.5,0.7068583471,20.19,0.352381976,-37.5,-0.6544984695,0.26,-0.04,1.59,-3.64,-5.68,-7.67,27.44,30.99,124.87,1
764333,5207.15,30.69,0.5356415474,26.25,0.4581489286,-35.81,-0.6250024051,0.24,-0.07,1.57,-3.79,-5.59,-7.64,30.89,29.57,125.09,1
764355,5209.26,30.69,0.5356415474,26.25,0.4581489286,-35.81,-0.6250024051,0.24,-0.07,1.57,-3.96,-5.51,-7.61,30.89,29.57,125.09,1
764377,5211.37,30.69,0.5356415474,26.25,0.4581489286,-35.81,-0.6250024051,0.24,-0.07,1.57,-4.13,-5.43,-7.58,30.89,29.57,125.09,1
764414,5215.54,30.69,0.5356415474,26.25,0.4581489286,-35.81,-0.6250024051,0.24,-0.07,1.57,-4.45,-5.25,-7.51,30.89,29.57,125.09,1
764454,5219.67,22.69,0.3960152073,31,0.5410520681,-33.62,-0.5867796945,0.23,-0.09,1.55,-4.78,-5.04,-7.44,32.17,26.36,117.6,1
764476,5221.71,22.69,0.3960152073,31,0.5410520681,-33.62,-0.5867796945,0.23,-0.09,1.55,-4.91,-4.93,-7.41,32.17,26.36,117.6,1
764511,5225.76,22.69,0.3960152073,31,0.5410520681,-33.62,-0.5867796945,0.23,-0.09,1.55,-5.16,-4.69,-7.35,32.17,26.36,117.6,1
764534,5227.77,13,0.2268928028,36.56,0.6380923745,-29.81,-0.52028265,0.21,-0.12,1.53,-5.27,-4.58,-7.32,34.9,24.57,118.26,1
764556,5229.75,13,0.2268928028,36.56,0.6380923745,-29.81,-0.52028265,0.21,-0.12,1.53,-5.39,-4.45,-7.3,34.9,24.57,118.26,1
764590,5233.7,13,0.2268928028,36.56,0.6380923745,-29.81,-0.52028265,0.21,-0.12,1.53,-5.66,-4.18,-7.24,34.9,24.57,118.26,1
764612,5235.66,13,0.2268928028,36.56,0.6380923745,-29.81,-0.52028265,0.21,-0.12,1.53,-5.79,-4.03,-7.22,34.9,24.57,118.26,1
764634,5237.6,5.12,0.0893608577,40.69,0.7101744726,-25.62,-0.4471533544,0.19,-0.14,1.53,-5.92,-3.88,-7.18,35.36,20.9,111.65,1
764656,5239.53,5.12,0.0893608577,40.69,0.7101744726,-25.62,-0.4471533544,0.19,-0.14,1.53,-6.03,-3.73,-7.15,35.36,20.9,111.65,1
764690,5243.33,5.12,0.0893608577,40.69,0.7101744726,-25.62,-0.4471533544,0.19,-0.14,1.53,-6.24,-3.4,-7.07,35.36,20.9,111.65,1
764712,5245.21,5.12,0.0893608577,40.69,0.7101744726,-25.62,-0.4471533544,0.19,-0.14,1.53,-6.35,-3.25,-7.03,35.36,20.9,111.65,1
764738,5248.93,355.56,6.205692688,45.06,0.7864453609,-19,-0.3316125579,0.16,-0.16,1.52,-6.46,-3.06,-7,37.78,18.37,112.71,1
764771,5250.77,355.56,6.205692688,45.06,0.7864453609,-19,-0.3316125579,0.16,-0.16,1.52,-6.66,-2.73,-6.95,37.78,18.37,112.71,1
764793,5252.59,355.56,6.205692688,45.06,0.7864453609,-19,-0.3316125579,0.16,-0.16,1.52,-6.73,-2.57,-6.92,37.78,18.37,112.71,1
764815,5254.42,355.56,6.205692688,45.06,0.7864453609,-19,-0.3316125579,0.16,-0.16,1.52,-6.82,-2.38,-6.89,37.78,18.37,112.71,1
764837,5256.21,347.75,6.069382474,47.94,0.8367108434,-12.31,-0.2148500309,0.13,-0.17,1.51,-6.89,-2.2,-6.85,37.34,14.57,106.61,1
764870,5259.79,347.75,6.069382474,47.94,0.8367108434,-12.31,-0.2148500309,0.13,-0.17,1.51,-7.05,-1.82,-6.78,37.34,14.57,106.61,1
764893,5261.56,347.75,6.069382474,47.94,0.8367108434,-12.31,-0.2148500309,0.13,-0.17,1.51,-7.12,-1.62,-6.75,37.34,14.57,106.61,1
764915,5263.31,347.75,6.069382474,47.94,0.8367108434,-12.31,-0.2148500309,0.13,-0.17,1.51,-7.17,-1.43,-6.72,37.34,14.57,106.61,1
764937,5265.06,338.31,5.904623392,50.25,0.8770279491,-2.56,-0.04468042885,0.1,-0.19,1.51,-7.22,-1.23,-6.69,39.22,11.6,108.17,1
764970,5268.51,338.31,5.904623392,50.25,0.8770279491,-2.56,-0.04468042885,0.1,-0.19,1.51,-7.31,-0.83,-6.63,39.22,11.6,108.17,1
764992,5270.2,338.31,5.904623392,50.25,0.8770279491,-2.56,-0.04468042885,0.1,-0.19,1.51,-7.34,-0.64,-6.6,39.22,11.6,108.17,1
765014,5271.89,338.31,5.904623392,50.25,0.8770279491,-2.56,-0.04468042885,0.1,-0.19,1.51,-7.38,-0.45,-6.57,39.22,11.6,108.17,1
765050,5275.22,330.56,5.769360375,51,0.8901179185,6.19,0.1080358807,0.07,-0.19,1.5,-7.44,-0.06,-6.5,37.95,7.84,102.36,1
765072,5276.86,330.56,5.769360375,51,0.8901179185,6.19,0.1080358807,0.07,-0.19,1.5,-7.44,0.15,-6.47,37.95,7.84,102.36,1
765094,5278.5,330.56,5.769360375,51,0.8901179185,6.19,0.1080358807,0.07,-0.19,1.5,-7.45,0.36,-6.43,37.95,7.84,102.36,1
765116,5281.72,330.56,5.769360375,51,0.8901179185,6.19,0.1080358807,0.07,-0.19,1.5,-7.44,0.58,-6.41,37.95,7.84,102.36,1
765149,5283.3,322.06,5.621007389,50.38,0.8792968772,16.19,0.2825688059,0.03,-0.19,1.5,-7.39,1,-6.35,38.84,4.59,104.33,1
765172,5284.88,322.06,5.621007389,50.38,0.8792968772,16.19,0.2825688059,0.03,-0.19,1.5,-7.37,1.21,-6.33,38.84,4.59,104.33,1
765194,5286.43,322.06,5.621007389,50.38,0.8792968772,16.19,0.2825688059,0.03,-0.19,1.5,-7.34,1.43,-6.3,38.84,4.59,104.33,1
765216,5287.98,322.06,5.621007389,50.38,0.8792968772,16.19,0.2825688059,0.03,-0.19,1.5,-7.3,1.64,-6.27,38.84,4.59,104.33,1
765250,5291.03,313.56,5.472654403,48.38,0.8443902921,25.69,0.4483750848,-0.01,-0.19,1.5,-7.23,2.07,-6.21,36.66,1.01,99.01,1
765272,5292.53,313.56,5.472654403,48.38,0.8443902921,25.69,0.4483750848,-0.01,-0.19,1.5,-7.18,2.28,-6.18,36.66,1.01,99.01,1
765294,5294.02,313.56,5.472654403,48.38,0.8443902921,25.69,0.4483750848,-0.01,-0.19,1.5,-7.11,2.48,-6.15,36.66,1.01,99.01,1
765316,5295.5,313.56,5.472654403,48.38,0.8443902921,25.69,0.4483750848,-0.01,-0.19,1.5,-7.06,2.68,-6.12,36.66,1.01,99.01,1
765349,5298.42,305.12,5.325348614,45.12,0.7874925585,34.06,0.5944591432,-0.05,-0.17,1.5,-6.91,3.09,-6.06,36.8,-2.34,101.59,1
765372,5299.86,305.12,5.325348614,45.12,0.7874925585,34.06,0.5944591432,-0.05,-0.17,1.5,-6.83,3.3,-6.03,36.8,-2.34,101.59,1
765394,5301.28,305.12,5.325348614,45.12,0.7874925585,34.06,0.5944591432,-0.05,-0.17,1.5,-6.75,3.49,-5.99,36.8,-2.34,101.59,1
765416,5302.71,305.12,5.325348614,45.12,0.7874925585,34.06,0.5944591432,-0.05,-0.17,1.5,-6.65,3.7,-5.96,36.8,-2.34,101.59,1
765450,5305.5,296.69,5.178217358,40.75,0.7112216702,41.12,0.7176793884,-0.08,-0.16,1.5,-6.45,4.09,-5.9,33.75,-5.33,96.16,1
765472,5306.87,296.69,5.178217358,40.75,0.7112216702,41.12,0.7176793884,-0.08,-0.16,1.5,-6.32,4.28,-5.86,33.75,-5.33,96.16,1
765494,5309.57,296.69,5.178217358,40.75,0.7112216702,41.12,0.7176793884,-0.08,-0.16,1.5,-6.2,4.48,-5.84,33.75,-5.33,96.16,1
765516,5310.91,296.69,5.178217358,40.75,0.7112216702,41.12,0.7176793884,-0.08,-0.16,1.5,-6.07,4.66,-5.81,33.75,-5.33,96.16,1
765549,5312.22,288.25,5.030911569,35.5,0.6195918845,46.88,0.8182103533,-0.11,-0.13,1.51,-5.8,5.02,-5.76,33.02,-8.6,99.33,1
765572,5313.53,288.25,5.030911569,35.5,0.6195918845,46.88,0.8182103533,-0.11,-0.13,1.51,-5.66,5.2,-5.73,33.02,-8.6,99.33,1
765594,5314.81,288.25,5.030911569,35.5,0.6195918845,46.88,0.8182103533,-0.11,-0.13,1.51,-5.53,5.36,-5.7,33.02,-8.6,99.33,1
765616,5317.35,288.25,5.030911569,35.5,0.6195918845,46.88,0.8182103533,-0.11,-0.13,1.51,-5.38,5.52,-5.66,33.02,-8.6,99.33,1
765649,5318.6,279.88,4.88482751,29.62,0.5169665244,51.44,0.8977973672,-0.14,-0.11,1.51,-5.03,5.86,-5.6,29.23,-10.79,94.15,1
765671,5319.82,279.88,4.88482751,29.62,0.5169665244,51.44,0.8977973672,-0.14,-0.11,1.51,-4.85,6.01,-5.58,29.23,-10.79,94.15,1
765693,5321.05,279.88,4.88482751,29.62,0.5169665244,51.44,0.8977973672,-0.14,-0.11,1.51,-4.65,6.18,-5.55,29.23,-10.79,94.15,1
765715,5322.25,279.88,4.88482751,29.62,0.5169665244,51.44,0.8977973672,-0.14,-0.11,1.51,-4.47,6.33,-5.51,29.23,-10.79,94.15,1
765737,5323.45,271.5,4.738568919,23.12,0.4035201231,55,0.9599310886,-0.17,-0.07,1.51,-4.29,6.47,-5.48,27.59,-13.79,97.79,1
765770,5325.8,271.5,4.738568919,23.12,0.4035201231,55,0.9599310886,-0.17,-0.07,1.51,-3.93,6.73,-5.41,27.59,-13.79,97.79,1
765792,5326.94,271.5,4.738568919,23.12,0.4035201231,55,0.9599310886,-0.17,-0.07,1.51,-3.73,6.86,-5.38,27.59,-13.79,97.79,1
765814,5328.09,271.5,4.738568919,23.12,0.4035201231,55,0.9599310886,-0.17,-0.07,1.51,-3.52,6.99,-5.35,27.59,-13.79,97.79,1
765836,5329.21,264.06,4.608716423,17,0.2967059728,57.56,1.004611517,-0.19,-0.03,1.51,-3.31,7.1,-5.32,23.24,-15.02,92.47,1
765869,5331.44,264.06,4.608716423,17,0.2967059728,57.56,1.004611517,-0.19,-0.03,1.51,-2.88,7.33,-5.26,23.24,-15.02,92.47,1
765892,5332.54,264.06,4.608716423,17,0.2967059728,57.56,1.004611517,-0.19,-0.03,1.51,-2.66,7.44,-5.22,23.24,-15.02,92.47,1
765914,5333.61,264.06,4.608716423,17,0.2967059728,57.56,1.004611517,-0.19,-0.03,1.51,-2.43,7.53,-5.19,23.24,-15.02,92.47,1
765949,5335.74,255.06,4.45163679,9.19,0.1603957583,59.88,1.045103156,-0.21,0.02,1.5,-1.96,7.68,-5.12,20.95,-17.49,97.04,1
765972,5336.8,255.06,4.45163679,9.19,0.1603957583,59.88,1.045103156,-0.21,0.02,1.5,-1.73,7.75,-5.09,20.95,-17.49,97.04,1
765994,5338.85,255.06,4.45163679,9.19,0.1603957583,59.88,1.045103156,-0.21,0.02,1.5,-1.51,7.81,-5.05,20.95,-17.49,97.04,1
766016,5339.85,255.06,4.45163679,9.19,0.1603957583,59.88,1.045103156,-0.21,0.02,1.5,-1.27,7.86,-5.01,20.95,-17.49,97.04,1
766049,5340.85,247.81,4.325100419,2.56,0.04468042885,61.31,1.070061364,-0.22,0.07,1.48,-0.8,7.96,-4.93,16.37,-17.51,91.4,1
766071,5341.82,247.81,4.325100419,2.56,0.04468042885,61.31,1.070061364,-0.22,0.07,1.48,-0.56,7.99,-4.88,16.37,-17.51,91.4,1
766093,5342.79,247.81,4.325100419,2.56,0.04468042885,61.31,1.070061364,-0.22,0.07,1.48,-0.31,8.03,-4.84,16.37,-17.51,91.4,1
766115,5343.73,247.81,4.325100419,2.56,0.04468042885,61.31,1.070061364,-0.22,0.07,1.48,-0.06,8.04,-4.81,16.37,-17.51,91.4,1
766137,5345.58,239.19,4.174653038,-5.56,-0.09704030641,62.62,1.092925178,-0.22,0.13,1.45,0.19,8.06,-4.76,13.44,-19.13,96.8,1
766170,5346.49,239.19,4.174653038,-5.56,-0.09704030641,62.62,1.092925178,-0.22,0.13,1.45,0.68,8.07,-4.68,13.44,-19.13,96.8,1
766192,5347.38,239.19,4.174653038,-5.56,-0.09704030641,62.62,1.092925178,-0.22,0.13,1.45,0.92,8.06,-4.65,13.44,-19.13,96.8,1
766214,5348.26,239.19,4.174653038,-5.56,-0.09704030641,62.62,1.092925178,-0.22,0.13,1.45,1.17,8.05,-4.6,13.44,-19.13,96.8,1
766249,5349.96,232.44,4.056843313,-12.25,-0.2138028334,63.31,1.104967949,-0.22,0.18,1.41,1.65,8,-4.51,8.89,-17.83,90.03,1
766271,5350.78,232.44,4.056843313,-12.25,-0.2138028334,63.31,1.104967949,-0.22,0.18,1.41,1.88,7.95,-4.46,8.89,-17.83,90.03,1
