# Cold -15C (Data loaded from a file)
# 738 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (78.2 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Total velocity (ft/s),Total acceleration (ft/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (ft/s²),Latitude (°),Longitude (°),Gravitational acceleration (ft/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (ft/s²),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°C),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
1.591,292.618,384.327,247.024,384.413,247.07,3.287,-4.744e-5,3.287,-8.268e-4,8.104,4.82,41.998,-88.006,32.162,0.401,1.65e-6,-0.516,-0.002,1.404e4,2504,5.805,0.048,76.417,63.031,2.599,0.354,2.126e7,1265.618,70.932,0.605,0.606,0.319,0.15,0.136,0.081,0.211,4.851e-5,0,0,0,0,-1.78e-5,0.043,5.157,130,88.522,-0.012,4.367,-0.909,991.6,1085.131,0.05,0.085
1.641,312.142,396.614,245.528,396.699,245.577,3.698,-5.016e-5,3.698,-7.769e-4,8.343,4.915,41.998,-88.006,32.162,0.344,1.142e-6,1.146,-0.002,1.4e4,2466,5.79,0.048,76.457,62.992,2.619,0.366,2.193e7,1260.798,75.659,0.607,0.607,0.318,0.151,0.137,0.074,0.194,-4.318e-5,0,0,0,0,8.842e-5,0.043,5.157,130,88.522,-0.01,4.396,-0.926,991.2,1085.098,0.05,0.086
1.691,332.277,408.816,243.835,408.907,243.904,4.121,-5.732e-5,4.121,-7.964e-4,8.609,5.869,41.998,-88.006,32.162,0.286,-2.233e-6,2.521,-0.004,1.396e4,2429,5.775,0.048,76.575,62.913,2.651,0.377,2.26e7,1255.393,80.507,0.608,0.608,0.318,0.151,0.138,0.052,0.137,-1.941e-4,0,0,0,0,4.191e-4,0.046,5.157,130,88.465,-0.005,4.393,-0.945,990.7,1085.059,0.05,0.088
1.741,353.022,420.876,240.932,420.971,241.047,4.56,-6.572e-5,4.56,-8.256e-4,8.937,7.434,41.998,-88.006,32.162,0.115,1.795e-6,3.38,-0.006,1.393e4,2393,5.76,0.048,76.732,62.874,2.691,0.388,2.326e7,1245.112,85.46,0.609,0.609,0.318,0.152,0.14,0.021,0.055,-2.633e-4,0,0,0,0,7.099e-4,0.046,5.157,130,88.293,0.002,4.4,-0.964,990.3,1085.023,0.05,0.089
1.791,374.36,432.776,237.717,432.874,237.897,5.016,-6.978e-5,5.016,-7.97e-4,9.354,9.288,41.998,-88.006,32.162,0.057,-4.974e-6,-3.438,-0.006,1.389e4,2356,5.745,0.048,76.772,62.795,2.712,0.399,2.391e7,1233.747,90.519,0.61,0.61,0.317,0.152,0.141,0.013,0.036,-4.054e-4,0,0,0,0,-7.013e-4,0.046,5.157,130,88.121,0.007,4.393,-0.983,989.8,1084.984,0.05,0.09
1.841,396.296,444.518,234.59,444.629,234.846,5.499,-6.516e-5,5.499,-6.79e-4,9.862,10.935,41.998,-88.006,32.159,0.172,5.964e-6,-2.693,-0.005,1.385e4,2320,5.731,0.048,76.654,62.717,2.703,0.41,2.455e7,1223.005,95.682,0.612,0.612,0.317,0.153,0.142,0.04,0.108,-3.108e-4,0,0,0,0,-4.095e-4,0.049,5.157,130,87.949,0.01,4.429,-1.003,989.3,1084.944,0.05,0.092
1.891,418.809,456.115,231.64,456.237,231.949,6.004,-4.721e-5,6.004,-4.503e-4,10.44,11.965,41.998,-88.006,32.159,0.286,-7.941e-7,-1.318,-8.262e-4,1.382e4,2284,5.716,0.048,76.614,62.677,2.705,0.421,2.518e7,1213.094,100.935,0.613,0.613,0.317,0.153,0.143,0.055,0.148,4.604e-4,0,0,0,0,-9.295e-5,0.049,5.157,130,87.834,0.013,4.455,-1.024,988.8,1084.902,0.05,0.093
1.941,441.903,467.569,228.73,467.697,229.049,6.542,-1.387e-5,6.542,-1.215e-4,11.043,12.103,41.998,-88.006,32.159,0.286,1.318e-6,0.344,-0.004,1.378e4,2248,5.702,0.048,76.614,62.598,2.718,0.431,2.58e7,1203.353,106.262,0.615,0.615,0.317,0.154,0.144,0.055,0.151,8.574e-5,0,0,0,0,6.566e-6,0.049,5.157,130,87.834,0.01,4.393,-1.045,988.3,1084.862,0.05,0.095
1.991,465.564,478.891,226.152,479.032,226.424,7.11,3.211e-5,7.11,2.588e-4,11.627,11.135,41.998,-88.006,32.159,0.172,3.653e-6,1.891,-0.004,1.375e4,2213,5.687,0.048,76.693,62.559,2.746,0.442,2.642e7,1194.988,111.664,0.616,0.616,0.316,0.154,0.145,0.039,0.106,3.153e-4,0,0,0,0,1.729e-4,0.052,5.157,130,87.892,0.004,4.393,-1.067,987.8,1084.816,0.05,0.096
2.041,489.79,490.085,223.638,490.236,223.835,7.703,8.258e-5,7.703,6.142e-4,12.139,9.39,41.998,-88.006,32.159,0.057,1.974e-6,2.75,-0.028,1.371e4,2178,5.672,0.048,76.811,62.48,2.782,0.452,2.702e7,1186.929,117.151,0.617,0.617,0.316,0.155,0.147,0.012,0.034,6.695e-5,0,0,0,0,3.491e-4,0.052,5.157,130,88.006,-0.007,4.364,-1.089,987.3,1084.774,0.05,0.097
2.091,514.57,501.129,220.525,501.286,220.646,8.32,1.248e-4,8.32,8.594e-4,12.552,7.31,41.998,-88.006,32.159,0.057,-6.629e-6,-2.693,-0.013,1.368e4,2143,5.658,0.048,76.811,62.402,2.792,0.462,2.762e7,1176.534,122.718,0.619,0.619,0.316,0.155,0.148,0.017,0.048,-4.301e-4,0,0,0,0,-3.121e-4,0.056,5.157,130,88.178,-0.017,4.386,-1.112,986.8,1084.728,0.05,0.098
2.141,539.898,511.982,216.716,512.142,216.791,8.957,1.497e-4,8.957,9.574e-4,12.867,5.663,41.998,-88.006,32.159,0.172,-4.659e-6,-1.604,-0.003,1.364e4,2108,5.644,0.048,76.732,62.362,2.789,0.472,2.821e7,1163.461,128.337,0.62,0.62,0.315,0.156,0.149,0.037,0.104,8.919e-5,0,0,0,0,-1.062e-4,0.056,5.157,130,88.236,-0.022,4.37,-1.135,986.2,1084.682,0.05,0.099
2.191,565.761,522.641,212.841,522.808,212.897,9.606,1.548e-4,9.606,9.23e-4,13.123,4.987,41.998,-88.006,32.159,0.229,-3.603e-6,0.028,-0.001,1.361e4,2074,5.629,0.048,76.693,62.283,2.798,0.482,2.878e7,1150.379,133.985,0.622,0.622,0.315,0.156,0.15,0.043,0.121,-4.815e-4,0,0,0,0,3.122e-8,0.056,5.157,130,88.293,-0.018,4.37,-1.159,985.6,1084.636,0.05,0.1
2.241,592.156,533.107,208.891,533.274,208.963,10.269,1.449e-4,10.269,8.084e-4,13.379,5.531,41.998,-88.006,32.159,0.172,-2.914e-6,1.662,0.004,1.357e4,2041,5.615,0.048,76.772,62.244,2.821,0.492,2.935e7,1137.263,139.649,0.623,0.623,0.315,0.157,0.151,0.032,0.092,3.743e-4,0,0,0,0,1.039e-4,0.059,5.157,130,88.236,-0.011,4.383,-1.183,985.1,1084.587,0.05,0.101
2.291,619.068,543.373,204.885,543.543,205.007,10.945,1.269e-4,10.945,6.641e-4,13.688,7.028,41.998,-88.006,32.159,0.053,4.502e-6,2.578,-0.013,1.354e4,2007,5.601,0.048,76.85,62.165,2.853,0.501,2.99e7,1124.141,145.33,0.625,0.625,0.314,0.157,0.153,0.01,0.03,-2.14e-5,0,0,0,0,2.508e-4,0.059,5.157,130,88.121,-3.466e-4,4.406,-1.207,984.5,1084.537,0.05,0.102
2.341,646.49,553.428,200.653,553.606,200.846,11.64,1.13e-4,11.64,5.563e-4,14.085,8.819,41.998,-88.006,32.159,0.057,2.631e-6,-2.464,-0.013,1.351e4,1975,5.587,0.048,76.85,62.126,2.864,0.511,3.044e7,1110.313,151.031,0.626,0.626,0.314,0.158,0.154,0.014,0.039,-1.365e-4,0,0,0,0,-2.23e-4,0.059,5.157,130,88.006,0.009,4.439,-1.232,983.9,1084.488,0.05,0.103
2.391,674.406,563.261,196.25,563.451,196.512,12.356,1.162e-4,12.356,5.388e-4,14.564,10.164,41.998,-88.006,32.159,0.172,8.428e-6,-1.375,-0.012,1.348e4,1942,5.573,0.048,76.811,62.047,2.863,0.52,3.096e7,1095.845,156.735,0.627,0.627,0.314,0.158,0.155,0.031,0.09,-3.156e-4,0,0,0,0,-6.648e-5,0.062,5.157,130,87.892,0.014,4.406,-1.258,983.3,1084.439,0.05,0.104
2.441,702.808,572.871,191.762,573.071,192.034,13.097,1.43e-4,13.097,6.257e-4,15.082,10.272,41.998,-88.006,32.159,0.172,-2.444e-6,0.286,-0.009,1.344e4,1910,5.56,0.048,76.811,62.008,2.875,0.529,3.148e7,1080.935,162.417,0.629,0.629,0.314,0.159,0.156,0.033,0.095,1.754e-4,0,0,0,0,2.594e-6,0.062,5.157,130,87.892,0.009,4.419,-1.284,982.7,1084.386,0.05,0.105
2.491,731.686,582.228,186.716,582.434,186.936,13.862,1.841e-4,13.862,7.609e-4,15.568,9.065,41.998,-88.006,32.159,0.115,-2.465e-6,1.662,-0.014,1.341e4,1879,5.546,0.048,76.85,61.929,2.901,0.537,3.198e7,1063.62,168.046,0.63,0.63,0.313,0.159,0.158,0.019,0.055,-6.623e-5,0,0,0,0,8.753e-5,0.062,5.157,130,87.949,-0.004,4.439,-1.31,982,1084.334,0.05,0.106
2.541,761.027,591.329,181.591,591.542,181.732,14.652,2.206e-4,14.652,8.623e-4,15.965,7.1,41.998,-88.006,32.159,0.013,1.251e-6,-2.063,-0.115,1.338e4,1847,5.532,0.048,76.969,61.89,2.928,0.546,3.246e7,1045.945,173.626,0.632,0.632,0.313,0.16,0.159,0.003,0.007,6.721e-5,0,0,0,0,-1.37e-4,0.066,5.157,130,88.064,-0.013,4.459,-1.337,981.4,1084.281,0.05,0.106
2.591,790.814,600.207,177.133,600.427,177.215,15.459,2.413e-4,15.459,8.944e-4,16.266,5.315,41.998,-88.006,32.159,0.115,-2.648e-6,-1.375,-0.007,1.335e4,1817,5.519,0.048,76.89,61.811,2.926,0.554,3.293e7,1031.151,179.178,0.633,0.633,0.313,0.16,0.16,0.021,0.062,-1.034e-5,0,0,0,0,-5.754e-5,0.066,5.157,130,88.121,-0.013,4.495,-1.364,980.7,1084.226,0.05,0.107
2.641,821.043,608.891,173.268,609.114,173.33,16.276,2.467e-4,16.276,8.686e-4,16.503,4.619,41.998,-88.006,32.159,0.115,-1.44e-6,0.057,-0.009,1.332e4,1787,5.506,0.048,76.89,61.772,2.935,0.562,3.339e7,1018.969,184.699,0.634,0.634,0.312,0.161,0.161,0.027,0.078,-9.908e-5,0,0,0,0,1.819e-7,0.066,5.157,130,88.178,-0.005,4.488,-1.392,980.1,1084.17,0.05,0.108
2.691,851.699,617.405,169.787,617.631,169.869,17.11,2.504e-4,17.11,8.382e-4,16.739,5.295,41.998,-88.006,32.159,0.057,-1.024e-5,1.432,-0.02,1.329e4,1757,5.493,0.048,76.929,61.693,2.957,0.57,3.384e7,1008.566,190.192,0.636,0.636,0.312,0.161,0.162,0.017,0.051,-2.65e-4,0,0,0,0,5.95e-5,0.066,5.157,130,88.121,0.011,4.465,-1.42,979.4,1084.114,0.05,0.11
2.741,882.782,625.86,168.635,626.093,168.776,17.953,2.712e-4,17.953,8.657e-4,17.044,6.854,41.998,-88.006,32.159,8.932e-4,-4.444e-6,-1.547,-1.261,1.326e4,1727,5.48,0.048,77.008,61.654,2.985,0.578,3.429e7,1007.837,195.743,0.637,0.637,0.312,0.162,0.163,1.785e-4,1.832e-4,-3.875e-4,0,0,0,0,-6.631e-5,0.069,5.157,130,88.006,0.02,4.482,-1.449,978.7,1084.058,0.05,0.111
2.791,914.285,634.275,167.805,634.514,168.015,18.812,3.241e-4,18.812,9.872e-4,17.431,8.366,41.998,-88.006,32.159,0.057,-8.4e-7,-1.432,-0.013,1.323e4,1697,5.467,0.048,76.969,61.575,2.986,0.585,3.473e7,1008.519,201.369,0.639,0.639,0.312,0.162,0.165,0.016,0.048,8.178e-5,0,0,0,0,-5.496e-5,0.069,5.157,130,87.949,0.022,4.488,-1.477,978,1084.003,0.05,0.112
2.841,946.184,641.693,147.936,641.942,148.169,19.695,4.124e-4,19.695,0.001,17.838,8.264,41.998,-88.006,32.159,0.115,-3.62e-6,-0.115,0.001,1.321e4,1673,5.456,0.048,76.969,61.535,2.993,0.592,3.512e7,932.096,206.376,0.64,0.64,0.311,0.163,0.166,0.022,0.065,-3.148e-4,0,0,0,0,-2.54e-7,0.069,5.157,130,87.892,0.016,4.455,-1.511,977.3,1083.934,0.05,0.113
2.891,978.409,647.26,110.988,647.513,111.161,20.597,5.236e-4,20.597,0.001,18.176,6.204,41.998,-88.006,32.159,0.057,-1.003e-6,1.146,-0.018,1.318e4,1648,5.445,0.048,77.008,61.496,3.011,0.598,3.539e7,785.781,210.069,0.641,0.641,0.311,0.163,0.166,0.014,0.041,-3.662e-4,0,0,0,0,3.476e-5,0.069,5.157,130,87.949,0.004,4.452,-1.562,976.1,1083.832,0.05,0.114
2.941,1010.863,650.833,71.286,651.093,71.368,21.509,6.365e-4,21.509,0.002,18.379,3.379,41.998,-88.006,32.159,0.01,-8.629e-6,-1.547,-0.029,1.316e4,1631,5.437,0.048,77.047,61.457,3.028,0.601,3.556e7,627.726,212.383,0.641,0.641,0.311,0.163,0.167,0.002,0.006,-3.727e-4,0,0,0,0,-6.223e-5,0.072,5.157,130,88.006,-0.007,4.439,-1.614,974.9,1083.73,0.05,0.115
2.991,1043.422,651.637,16.014,651.896,16.017,22.431,7.356e-4,22.431,0.002,18.415,0.292,41.998,-88.006,32.159,0.057,-1.212e-6,-0.917,-0.014,1.315e4,1621,5.433,0.048,77.008,61.417,3.021,0.602,3.557e7,405.835,212.74,0.642,0.642,0.311,0.164,0.167,0.015,0.046,1.036e-4,0,0,0,0,-2.081e-5,0.072,5.157,130,88.064,-0.008,4.442,-1.666,973.7,1083.625,0.05,0.116
3.041,1075.951,649.564,-41.257,649.82,41.299,23.35,8.222e-4,23.35,0.002,18.32,1.873,41.998,-88.006,32.159,0.115,-6.898e-7,0.344,-0.006,1.315e4,1611,5.428,0.048,76.969,61.417,3.022,0.6,3.543e7,174.398,211.06,0.641,0.641,0.311,0.163,0.167,0.018,0.055,4.53e-4,0,0,0,0,2.618e-6,0.069,5.157,130,88.064,0.002,4.462,-1.718,972.5,1083.524,0.05,0.117
3.091,1108.34,645.974,-71.417,646.23,71.45,24.262,9.117e-4,24.262,0.002,18.189,2.172,41.998,-88.006,32.159,0.047,-1.003e-5,1.318,-0.015,1.314e4,1610,5.428,0.048,77.008,61.417,3.028,0.597,3.52e7,50.853,208.322,0.641,0.641,0.311,0.163,0.166,0.009,0.028,-1.708e-5,0,0,0,0,4.505e-5,0.069,5.157,130,88.064,0.016,4.459,-1.77,971.3,1083.422,0.05,0.118
3.141,1140.545,642.1,-77.156,642.356,77.165,25.167,0.001,25.167,0.002,18.097,1.289,41.998,-88.006,32.159,0.024,2.756e-6,-1.49,-0.048,1.314e4,1609,5.427,0.048,77.008,61.417,3.031,0.593,3.496e7,25.105,205.413,0.64,0.64,0.311,0.163,0.166,0.005,0.015,-3.325e-4,0,0,0,0,-5.738e-5,0.069,5.157,130,87.949,0.024,4.449,-1.821,970.2,1083.317,0.05,0.119
# Event BURNOUT occurred at t=3.165 seconds
# Event EJECTION_CHARGE occurred at t=3.165 seconds
3.165,1155.771,640.161,-81.552,640.413,81.558,25.597,0.001,25.597,0.002,18.071,0.974,41.998,-88.006,32.159,0.055,-5.345e-6,-1.261,-0.01,1.314e4,1608,5.427,0.048,77.008,61.417,3.026,0.591,3.484e7,6.115,203.975,0.64,0.64,0.311,0.163,0.165,0.011,0.034,-3.241e-5,0,0,0,0,-4.263e-5,0.069,5.157,130,87.949,0.025,4.462,-1.845,969.6,1083.271,0.024,0.12
3.201,1178.524,637.208,-82.549,637.464,82.552,26.24,0.001,26.24,0.003,18.041,0.679,41.998,-88.006,32.159,0.057,-2.955e-6,-0.63,-0.008,1.314e4,1608,5.427,0.048,76.969,61.417,3.021,0.589,3.466e7,0,201.804,0.639,0.639,0.311,0.163,0.165,0.016,0.047,2.564e-4,0,0,0,0,-9.899e-6,0.069,5.157,130,87.892,0.024,4.495,-1.882,968.8,1083.199,0.036,0.121
3.251,1210.279,633.1,-81.795,633.356,81.798,27.142,0.001,27.142,0.003,18.009,0.804,41.998,-88.006,32.159,0.057,-3.211e-6,0.401,-0.004,1.314e4,1608,5.427,0.048,76.969,61.417,3.021,0.585,3.44e7,0,198.801,0.638,0.638,0.312,0.162,0.164,0.014,0.043,-3.642e-4,0,0,0,0,4.514e-6,0.069,5.157,130,87.892,0.017,4.498,-1.932,967.6,1083.097,0.05,0.122
3.301,1241.834,629.029,-81.033,629.285,81.047,28.041,0.002,28.041,0.003,17.956,1.427,41.998,-88.006,32.159,0.026,-1.923e-6,1.031,-0.029,1.314e4,1608,5.427,0.048,77.008,61.417,3.027,0.581,3.415e7,0,195.85,0.638,0.638,0.312,0.162,0.164,0.005,0.016,1.783e-4,0,0,0,0,3.084e-5,0.069,5.157,130,87.949,0.005,4.455,-1.983,966.5,1082.995,0.05,0.122
3.351,1273.186,624.997,-80.282,625.253,80.315,28.937,0.002,28.937,0.003,17.858,2.293,41.998,-88.006,32.159,0.035,-9.099e-6,-0.974,0.001,1.314e4,1608,5.427,0.048,76.969,61.417,3.024,0.578,3.391e7,0,192.958,0.637,0.637,0.312,0.162,0.163,0.007,0.022,-1.195e-4,0,0,0,0,-2.699e-5,0.069,5.157,130,88.006,-0.009,4.491,-2.033,965.3,1082.897,0.05,0.123
3.401,1304.334,621.001,-79.557,621.253,79.603,29.826,0.002,29.826,0.004,17.73,2.723,41.998,-88.006,32.159,0.057,-6.131e-6,-0.286,0.002,1.314e4,1608,5.427,0.048,76.969,61.417,3.017,0.574,3.366e7,0,190.118,0.636,0.636,0.312,0.162,0.163,0.014,0.041,-1.381e-4,0,0,0,0,-2.778e-6,0.069,5.157,130,88.006,-0.013,4.465,-2.082,964.2,1082.799,0.05,0.124
3.451,1335.285,617.041,-78.862,617.293,78.907,30.709,0.002,30.709,0.004,17.592,2.644,41.998,-88.006,32.159,0.057,-1.542e-6,0.573,-0.009,1.314e4,1608,5.427,0.048,76.929,61.417,3.016,0.57,3.342e7,0,187.329,0.636,0.636,0.312,0.161,0.162,0.013,0.04,-4.041e-4,0,0,0,0,9.074e-6,0.066,5.157,130,88.006,-0.007,4.505,-2.132,963.1,1082.7,0.05,0.124
3.501,1366.04,613.114,-78.199,613.363,78.225,31.585,0.002,31.585,0.004,17.474,2.018,41.998,-88.006,32.159,0.022,-4.622e-6,1.146,-0.027,1.314e4,1608,5.427,0.048,76.969,61.417,3.022,0.567,3.318e7,0,184.587,0.635,0.635,0.312,0.161,0.162,0.004,0.013,2.065e-4,0,0,0,0,3.663e-5,0.066,5.157,130,87.949,0.009,4.488,-2.181,961.9,1082.602,0.05,0.126
3.551,1396.598,609.219,-77.552,609.469,77.562,32.457,0.002,32.457,0.004,17.392,1.325,41.998,-88.006,32.159,0.028,-6.199e-6,-1.089,-0.012,1.314e4,1608,5.427,0.048,76.969,61.417,3.02,0.563,3.294e7,0,181.898,0.635,0.635,0.312,0.161,0.161,0.006,0.017,1.174e-4,0,0,0,0,-3.418e-5,0.066,5.157,130,87.892,0.025,4.521,-2.23,960.8,1082.507,0.05,0.126
3.601,1426.962,605.358,-76.913,605.607,76.916,33.327,0.002,33.327,0.004,17.343,0.82,41.998,-88.006,32.159,0.057,-3.669e-6,-0.516,-0.011,1.314e4,1608,5.427,0.048,76.929,61.417,3.013,0.56,3.27e7,0,179.255,0.634,0.634,0.312,0.161,0.161,0.013,0.039,-4.129e-4,0,0,0,0,-7.411e-6,0.066,5.157,130,87.892,0.026,4.472,-2.278,959.7,1082.408,0.05,0.127
3.651,1457.133,601.529,-76.263,601.778,76.266,34.193,0.003,34.193,0.004,17.303,0.84,41.998,-88.006,32.156,0.057,-5.655e-6,0.286,-3.461e-4,1.314e4,1608,5.427,0.048,76.929,61.417,3.012,0.556,3.247e7,0,176.658,0.633,0.633,0.313,0.161,0.16,0.012,0.038,-8.378e-5,0,0,0,0,2.536e-6,0.066,5.157,130,87.892,0.018,4.449,-2.326,958.6,1082.313,0.05,0.127
3.701,1487.116,597.733,-75.604,597.982,75.617,35.056,0.003,35.056,0.005,17.251,1.358,41.998,-88.006,32.156,0.022,-3.672e-6,0.802,-0.012,1.314e4,1608,5.427,0.048,76.969,61.417,3.018,0.553,3.224e7,0,174.105,0.633,0.633,0.313,0.16,0.16,0.004,0.013,3.624e-4,0,0,0,0,1.886e-5,0.066,5.157,130,87.892,0.006,4.488,-2.374,957.5,1082.218,0.05,0.129
3.751,1516.906,593.97,-74.957,594.216,74.984,35.915,0.003,35.915,0.005,17.165,1.936,41.998,-88.006,32.156,0.024,0,-0.745,-0.021,1.314e4,1608,5.427,0.048,76.929,61.417,3.017,0.549,3.201e7,0,171.598,0.632,0.632,0.313,0.16,0.159,0.005,0.014,4.669e-5,0,0,0,0,-1.839e-5,0.066,5.157,130,87.949,-0.007,4.485,-2.422,956.4,1082.123,0.05,0.129
3.801,1546.512,590.236,-74.327,590.482,74.364,36.772,0.003,36.772,0.005,17.057,2.326,41.998,-88.006,32.156,0.057,-1.624e-6,-0.286,-0.01,1.314e4,1608,5.427,0.048,76.929,61.417,3.01,0.546,3.178e7,0,169.136,0.632,0.632,0.313,0.16,0.159,0.011,0.035,3.878e-4,0,0,0,0,-2.591e-6,0.066,5.157,130,87.949,-0.013,4.508,-2.469,955.4,1082.031,0.05,0.13
3.851,1575.932,586.535,-73.724,586.781,73.76,37.621,0.003,37.621,0.005,16.939,2.28,41.998,-88.006,32.156,0.056,-2.85e-6,0.344,2.256e-4,1.314e4,1608,5.427,0.048,76.929,61.417,3.009,0.542,3.156e7,0,166.714,0.631,0.631,0.313,0.16,0.158,0.011,0.034,-1.512e-4,0,0,0,0,4.09e-6,0.062,5.157,130,87.949,-0.009,4.498,-2.516,954.3,1081.936,0.05,0.131
3.901,1605.167,582.864,-73.143,583.107,73.169,38.465,0.003,38.465,0.005,16.834,1.867,41.998,-88.006,32.156,0.025,-3.376e-6,0.802,-5.116e-5,1.314e4,1608,5.427,0.048,76.929,61.417,3.014,0.539,3.133e7,0,164.332,0.631,0.631,0.313,0.16,0.158,0.005,0.015,3.147e-5,0,0,0,0,2.171e-5,0.062,5.157,130,87.949,-6.228e-4,4.465,-2.563,953.2,1081.844,0.05,0.132
3.951,1634.219,579.222,-72.579,579.462,72.589,39.304,0.003,39.304,0.005,16.752,1.365,41.998,-88.006,32.156,0.015,-6.36e-6,-0.859,0.012,1.314e4,1608,5.427,0.048,76.929,61.417,3.014,0.536,3.111e7,0,161.991,0.63,0.63,0.313,0.159,0.157,0.003,0.009,4.037e-4,0,0,0,0,-2.481e-5,0.062,5.157,130,87.892,0.014,4.459,-2.609,952.2,1081.752,0.05,0.132
4.001,1663.087,575.607,-72.018,575.85,72.024,40.141,0.003,40.141,0.005,16.696,1.01,41.998,-88.006,32.156,0.043,-3.879e-6,-0.573,0.002,1.314e4,1608,5.427,0.048,76.89,61.417,3.009,0.533,3.089e7,0,159.691,0.629,0.629,0.313,0.159,0.157,0.009,0.026,1.948e-4,0,0,0,0,-1.012e-5,0.062,5.157,130,87.834,0.025,4.465,-2.655,951.1,1081.66,0.05,0.133
4.051,1691.778,572.021,-71.457,572.26,71.46,40.974,0.003,40.974,0.006,16.65,0.889,41.998,-88.006,32.156,0.053,-3.06e-6,-0.026,0.005,1.314e4,1608,5.427,0.048,76.89,61.417,3.006,0.529,3.068e7,0,157.429,0.629,0.629,0.314,0.159,0.156,0.011,0.032,2.438e-4,0,0,0,0,-2.227e-8,0.062,5.157,130,87.834,0.029,4.429,-2.701,950.1,1081.568,0.05,0.133
4.101,1720.292,568.461,-70.892,568.704,70.899,41.808,0.003,41.808,0.006,16.601,1.106,41.998,-88.006,32.156,0.033,-4.306e-6,0.458,-0.009,1.314e4,1608,5.427,0.048,76.89,61.417,3.009,0.526,3.046e7,0,155.203,0.628,0.628,0.314,0.159,0.156,0.007,0.02,-1.635e-4,0,0,0,0,6.501e-6,0.062,5.157,130,87.834,0.021,4.429,-2.746,949,1081.48,0.05,0.134
4.151,1748.625,564.931,-70.331,565.174,70.344,42.635,0.003,42.635,0.006,16.535,1.493,41.998,-88.006,32.156,0.001,-1.831e-6,-0.573,-0.115,1.314e4,1608,5.427,0.048,76.929,61.417,3.013,0.523,3.025e7,0,153.014,0.628,0.628,0.314,0.159,0.156,2.46e-4,6.943e-4,-1.841e-4,0,0,0,0,-1.217e-5,0.062,5.157,130,87.892,0.008,4.436,-2.792,948,1081.388,0.05,0.135
4.201,1776.785,561.427,-69.78,561.67,69.803,43.461,0.003,43.461,0.006,16.453,1.831,41.998,-88.006,32.156,0.033,-4.605e-6,-0.401,0.007,1.314e4,1608,5.427,0.048,76.89,61.417,3.007,0.52,3.004e7,0,150.863,0.627,0.627,0.314,0.158,0.155,0.007,0.02,-4.991e-4,0,0,0,0,-6.303e-6,0.062,5.157,130,87.892,-0.005,4.432,-2.837,947,1081.299,0.05,0.136
4.251,1804.77,557.953,-69.245,558.192,69.275,44.281,0.003,44.281,0.006,16.355,1.962,41.998,-88.006,32.156,0.047,-3.178e-6,-0.011,0.007,1.314e4,1608,5.427,0.048,76.89,61.417,3.004,0.516,2.983e7,0,148.746,0.627,0.627,0.314,0.158,0.155,0.009,0.028,1.993e-4,0,0,0,0,0,0.059,5.157,130,87.892,-0.017,4.423,-2.881,945.9,1081.211,0.05,0.137
4.301,1832.582,554.501,-68.73,554.741,68.753,45.095,0.007,45.095,0.006,16.26,1.88,41.998,-88.006,32.156,0.041,-9.419e-7,0.458,0.011,1.314e4,1608,5.427,0.048,76.89,61.417,3.004,0.513,2.962e7,0,146.664,0.626,0.626,0.314,0.158,0.154,0.008,0.025,3.496e-4,0,0,0,0,6.854e-6,0.059,5.157,130,87.892,-0.019,4.446,-2.926,944.9,1081.122,0.05,0.138
4.351,1860.22,551.079,-68.228,551.316,68.245,45.906,0.007,45.906,0.006,16.171,1.578,41.998,-88.006,32.156,0.016,-3.688e-6,0.688,0.012,1.314e4,1608,5.427,0.048,76.89,61.417,3.008,0.51,2.942e7,0,144.614,0.626,0.626,0.314,0.158,0.154,0.003,0.009,-4.232e-4,0,0,0,0,1.827e-5,0.059,5.157,130,87.892,-0.006,4.442,-2.97,943.9,1081.033,0.05,0.139
