Type,Units,Time,X Position,Y Position,Y Encoder,Z Position,Z Encoder,Yaw,Pitch,WAFBC Drag,WAFBC Side,WAFBC Lift,WAFBC Roll,WAFBC Pitch,WAFBC Yaw,WAFMC Drag,WAFMC Side,WAFMC Lift,WAFMC Roll,WAFMC Pitch,WAFMC Yaw,BAFMC Axial,BAFMC Side,BAFMC Normal,BAFMC Roll,BAFMC Pitch,BAFMC Yaw,DPT250,DPT251,PT250,TE250,Velocity,Dynamic Pressure,Mach,Reynolds Number per ft,Velocity Setpoint,Temperature Setpoint,cDAQ AI0,cDAQ AI1,cDAQ AI2,cDAQ AI3,cDAQ AI4,cDAQ AI5,cDAQ AI6,cDAQ AI7,cRIO AI0,cRIO AI1,cRIO AI2,cRIO AI3,Drag (raw),Side (raw),Lift (raw),Roll (raw),Pitch (raw),Yaw (raw)
Type,USC / SI,Time,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Degrees / Degrees,Degrees / Degrees,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,PSId / Pascals,PSId / Pascals,PSIa / Pascals,F / F,Ft/s / m/s,PSId / Pascals, / ,1/ft / 1/ft,ft/s / m/s,F / F, / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / 
Mult,USC,250218 10:02:24.038, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004, 0.000000,10.210169,-4.833770, 1.934941, 0.951133,-18.774082,21.179420,10.210169,-4.833770, 1.934941, 0.951133,-18.774082,21.179420,10.210168,-4.833770, 1.934941, 0.951131,-18.774082,21.179420, 0.156938, 0.721462,14.606550,69.788550,300.391541, 0.725095, 0.266302,1830474.250000,300.000000,69.549992, 0.000001,-0.000001, 0.000000, 0.000000, 0.000000,-0.000001,-0.000001, 0.000000, 1.014911,-0.003152, 0.001910, 0.021048,-0.067396,,,,,
Mult,USC,250218 10:02:24.050, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004, 0.000000, 8.124307,-5.408723,-1.402006,-1.157352,-18.392719,21.358119, 8.124307,-5.408723,-1.402006,-1.157352,-18.392719,21.358119, 8.124307,-5.408724,-1.402006,-1.157353,-18.392719,21.358119, 0.156938, 0.721462,14.606550,69.788550,300.391541, 0.725095, 0.266302,1830474.250000,300.000000,69.549992,-0.000001,-0.000000,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000, 1.015359,-0.003430, 0.001437, 0.022760,-0.053309,,,,,
Mult,USC,250218 10:02:24.062, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004, 0.000000, 9.189370,-4.604741, 3.554350, 0.440381,-14.994417,21.638760, 9.189370,-4.604741, 3.554350, 0.440381,-14.994417,21.638760, 9.189370,-4.604741, 3.554350, 0.440380,-14.994417,21.638760, 0.156938, 0.721462,14.606550,69.788550,300.391541, 0.725095, 0.266302,1830474.250000,300.000000,69.549992,-0.000001,-0.000000,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001, 1.014172,-0.003323, 0.001712, 0.024179,-0.060631,,,,,
Mult,USC,250218 10:02:24.074, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004, 0.000000,10.733571,-4.736042,10.078502,-0.932543,-8.525018,22.518221,10.733571,-4.736042,10.078502,-0.932543,-8.525018,22.518221,10.733571,-4.736043,10.078502,-0.932544,-8.525018,22.518221, 0.156938, 0.721462,14.606550,69.788550,300.391541, 0.725095, 0.266302,1830474.250000,300.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000, 1.012753,-0.002948, 0.002133, 0.021188,-0.070913,,,,,
Mult,USC,250218 10:02:24.086, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004, 0.000000,10.184956,-5.003019,-0.105749, 0.441800,-21.692326,23.617517,10.184956,-5.003019,-0.105749, 0.441800,-21.692326,23.617517,10.184955,-5.003020,-0.105749, 0.441798,-21.692326,23.617517, 0.156938, 0.721462,14.606550,69.788550,300.391541, 0.725095, 0.266302,1830474.250000,300.000000,69.549992,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001, 0.000000, 0.000000, 1.014206,-0.002991, 0.001724, 0.020648,-0.067209,,,,,
Mult,USC,250218 10:02:24.098, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004, 0.000000, 9.121744,-5.307125,-3.566054,-0.335714,-10.130603,24.458902, 9.121744,-5.307125,-3.566054,-0.335714,-10.130603,24.458902, 9.121744,-5.307125,-3.566054,-0.335715,-10.130603,24.458902, 0.156938, 0.721462,14.606550,69.788550,300.391541, 0.725095, 0.266302,1830474.250000,300.000000,69.549992,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001,-0.000001, 0.000000, 1.013638,-0.002988, 0.001877, 0.023898,-0.060052,,,,,
Mult,USC,250218 10:02:24.110, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000001, 0.000000, 2.014110,-1.099051, 0.610435, 0.033781,-3.260343, 4.945097, 2.014110,-1.099051, 0.610435, 0.033781,-3.260343, 4.945097, 2.014110,-1.099051, 0.610435, 0.033781,-3.260343, 4.945097, 0.156938, 0.721462,14.606550,69.788550,300.391541, 0.725095, 0.266302,1830474.250000,300.000000,69.549992,-0.000001,-0.000001, 0.000000, 0.000001, 0.000000,-0.000001,-0.000001,-0.000001, 1.002460,-0.000623, 0.000369, 0.004153,-0.013267,,,,,
Mult,USC,250218 10:02:24.122, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002,11.273238,-5.952689, 9.484199, 1.845855,-9.780500,24.649036,11.273238,-5.952689, 9.484199, 1.845855,-9.780500,24.649036,11.273238,-5.952689, 9.484199, 1.845856,-9.780500,24.649036, 0.156952, 0.720610,14.612856,69.788550,300.347504, 0.725807, 0.266263,1832541.250000,300.000000,69.549992,-0.000000,-0.000001, 0.000000, 0.000000, 0.000000, 0.000000,-0.000001,-0.000001, 1.013351,-0.003204, 0.001999, 0.018683,-0.074330,,,,,
Mult,USC,250218 10:02:24.134, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002,10.933321,-6.010911,-0.806132, 5.119797,-8.080989,24.352950,10.933321,-6.010911,-0.806132, 5.119797,-8.080989,24.352950,10.933321,-6.010911,-0.806133, 5.119798,-8.080989,24.352950, 0.156952, 0.720610,14.612856,69.788550,300.347504, 0.725807, 0.266263,1832541.250000,300.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000, 0.000000,-0.000001, 1.013489,-0.003012, 0.001981, 0.020932,-0.072043,,,,,
Mult,USC,250218 10:02:24.146, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 8.437729,-6.587622,-8.614327, 2.413401,-11.480322,23.379763, 8.437729,-6.587622,-8.614327, 2.413401,-11.480322,23.379763, 8.437728,-6.587622,-8.614328, 2.413402,-11.480322,23.379763, 0.156952, 0.720610,14.612856,69.788550,300.347504, 0.725807, 0.266263,1832541.250000,300.000000,69.549992,-0.000001,-0.000001, 0.000000,-0.000001, 0.000000, 0.000000,-0.000001,-0.000001, 1.010568,-0.003387, 0.001526, 0.022662,-0.055379,,,,,
Mult,USC,250218 10:02:24.158, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 8.465849,-5.980444,-0.061466, 3.014376,-14.052779,21.556938, 8.465849,-5.980444,-0.061466, 3.014376,-14.052779,21.556938, 8.465849,-5.980444,-0.061466, 3.014377,-14.052779,21.556938, 0.156952, 0.720610,14.612856,69.788550,300.347504, 0.725807, 0.266263,1832541.250000,300.000000,69.549992,-0.000000,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001,-0.000001, 1.011176,-0.003174, 0.001743, 0.020450,-0.055521,,,,,
Mult,USC,250218 10:02:24.170, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002,11.443604,-5.213116,14.588135, 1.402269,-8.373348,19.572271,11.443604,-5.213116,14.588135, 1.402269,-8.373348,19.572271,11.443604,-5.213116,14.588135, 1.402270,-8.373348,19.572271, 0.156952, 0.720610,14.612856,69.788550,300.347504, 0.725807, 0.266263,1832541.250000,300.000000,69.549992,-0.000001,-0.000001, 0.000000, 0.000000, 0.000000,-0.000001, 0.000000, 0.000000, 1.016473,-0.003491, 0.001712, 0.020581,-0.075609,,,,,
Mult,USC,250218 10:02:24.182, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002,11.346624,-4.728472, 4.026346, 2.362267,-10.331523,18.108129,11.346624,-4.728472, 4.026346, 2.362267,-10.331523,18.108129,11.346624,-4.728472, 4.026345, 2.362268,-10.331523,18.108129, 0.156952, 0.720610,14.612856,69.788550,300.347504, 0.725807, 0.266263,1832541.250000,300.000000,69.549992,-0.000001,-0.000000,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001, 0.000000, 1.013074,-0.003278, 0.001788, 0.023233,-0.074976,,,,,
Mult,USC,250218 10:02:24.194, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 9.843633,-4.367853,-9.932775,-2.372596,-11.912154,17.336572, 9.843633,-4.367853,-9.932775,-2.372596,-11.912154,17.336572, 9.843633,-4.367853,-9.932775,-2.372596,-11.912154,17.336572, 0.156952, 0.720610,14.612856,69.788550,300.347504, 0.725807, 0.266263,1832541.250000,300.000000,69.549992,-0.000000,-0.000000, 0.000001,-0.000001, 0.000000,-0.000001,-0.000001, 0.000000, 1.012595,-0.002930, 0.002191, 0.021777,-0.065103,,,,,
Mult,USC,250218 10:02:24.206, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 8.494558,-3.718564, 0.463886,-1.882317,-12.333645,16.855684, 8.494558,-3.718564, 0.463886,-1.882317,-12.333645,16.855684, 8.494558,-3.718564, 0.463886,-1.882317,-12.333645,16.855684, 0.156952, 0.720610,14.612856,69.788550,300.347504, 0.725807, 0.266263,1832541.250000,300.000000,69.549992,-0.000000,-0.000001, 0.000000, 0.000000,-0.000001, 0.000000, 0.000000,-0.000001, 1.012036,-0.003204, 0.002103, 0.019122,-0.056041,,,,,
Mult,USC,250218 10:02:24.218, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000009, 0.000000, 9.424634,-3.458203,14.026797,-3.873122,-20.505722,16.775998, 9.424634,-3.458203,14.026797,-3.873122,-20.505722,16.775998, 9.424634,-3.458205,14.026797,-3.873125,-20.505721,16.775998, 0.156948, 0.721338,14.628142,69.788550,300.377472, 0.725451, 0.266290,1831459.750000,300.000000,69.549992,-0.000001,-0.000000,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000, 0.000001, 1.011685,-0.003357, 0.001712, 0.020609,-0.062442,,,,,
Mult,USC,250218 10:02:24.230, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000009, 0.000000,10.110640,-3.915713, 9.715248,-1.447850,-16.384061,17.692327,10.110640,-3.915713, 9.715248,-1.447850,-16.384061,17.692327,10.110639,-3.915715, 9.715248,-1.447853,-16.384061,17.692327, 0.156948, 0.721338,14.628142,69.788550,300.377472, 0.725451, 0.266290,1831459.750000,300.000000,69.549992,-0.000001,-0.000000, 0.000000, 0.000000,-0.000001,-0.000001, 0.000000, 0.000000, 1.011221,-0.003052, 0.001724, 0.024017,-0.066912,,,,,
Mult,USC,250218 10:02:24.242, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000009, 0.000000, 8.675095,-4.696928,-9.419849,-2.173895,-13.535060,19.504008, 8.675095,-4.696928,-9.419849,-2.173895,-13.535060,19.504008, 8.675094,-4.696929,-9.419849,-2.173897,-13.535060,19.504008, 0.156948, 0.721338,14.628142,69.788550,300.377472, 0.725451, 0.266290,1831459.750000,300.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001, 0.000001, 0.000000, 1.010358,-0.003491, 0.001846, 0.020398,-0.057263,,,,,
Mult,USC,250218 10:02:24.254, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000009, 0.000000, 9.538326,-5.016004,-7.235210, 0.453804,-16.241118,20.987978, 9.538326,-5.016004,-7.235210, 0.453804,-16.241118,20.987978, 9.538326,-5.016005,-7.235210, 0.453801,-16.241118,20.987978, 0.156948, 0.721338,14.628142,69.788550,300.377472, 0.725451, 0.266290,1831459.750000,300.000000,69.549992,-0.000000,-0.000000, 0.000000,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001, 1.010352,-0.003357, 0.002066, 0.018524,-0.062994,,,,,
Mult,USC,250218 10:02:24.266, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000009, 0.000000, 9.522284,-5.678249,10.456063, 1.175427,-20.230749,22.145270, 9.522284,-5.678249,10.456063, 1.175427,-20.230749,22.145270, 9.522284,-5.678251,10.456063, 1.175424,-20.230749,22.145270, 0.156948, 0.721338,14.628142,69.788550,300.377472, 0.725451, 0.266290,1831459.750000,300.000000,69.549992,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001, 0.000000, 0.000000, 1.010992,-0.003204, 0.001807, 0.022449,-0.062733,,,,,
Mult,USC,250218 10:02:24.278, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000009, 0.000000, 9.786225,-6.676117,11.767451, 1.769984,-14.857192,23.041870, 9.786225,-6.676117,11.767451, 1.769984,-14.857192,23.041870, 9.786224,-6.676119,11.767451, 1.769982,-14.857192,23.041870, 0.156948, 0.721338,14.628142,69.788550,300.377472, 0.725451, 0.266290,1831459.750000,300.000000,69.549992,-0.000001,-0.000000, 0.000000,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001, 1.011786,-0.003186, 0.001935, 0.022668,-0.064274,,,,,
Mult,USC,250218 10:02:24.290, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000009, 0.000000, 9.110153,-6.745815,-3.462130, 2.004312,-6.077941,24.085804, 9.110153,-6.745815,-3.462130, 2.004312,-6.077941,24.085804, 9.110152,-6.745816,-3.462130, 2.004311,-6.077941,24.085804, 0.156948, 0.721338,14.628142,69.788550,300.377472, 0.725451, 0.266290,1831459.750000,300.000000,69.549992,-0.000001,-0.000001, 0.000000,-0.000001, 0.000001,-0.000001,-0.000001,-0.000001, 1.009943,-0.002808, 0.001822, 0.021689,-0.059674,,,,,
Mult,USC,250218 10:02:24.302, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000009, 0.000000, 8.305055,-7.195779,-13.151222, 3.337998,-9.592401,24.377938, 8.305055,-7.195779,-13.151222, 3.337998,-9.592401,24.377938, 8.305054,-7.195781,-13.151222, 3.337996,-9.592401,24.377938, 0.156948, 0.721338,14.628142,69.788550,300.377472, 0.725451, 0.266290,1831459.750000,300.000000,69.549992,-0.000001,-0.000000, 0.000001, 0.000000,-0.000001,-0.000001, 0.000001,-0.000001, 1.010706,-0.003461, 0.001877, 0.021695,-0.054489,,,,,
Mult,USC,250218 10:02:24.314, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002,-0.000002,11.383084,-6.003901, 7.735424, 5.461488,-4.472938,23.776551,11.383084,-6.003901, 7.735424, 5.461488,-4.472938,23.776551,11.383085,-6.003901, 7.735423, 5.461489,-4.472938,23.776551, 0.156936, 0.721186,14.619362,69.788550,300.372650, 0.725639, 0.266285,1831964.625000,300.000000,69.549992, 0.000001,-0.000000,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001, 0.000000, 1.010767,-0.003021, 0.001935, 0.023395,-0.075091,,,,,
Mult,USC,250218 10:02:24.326, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002,-0.000002,12.362188,-5.842786,16.851787,-0.117285,-21.650318,23.322011,12.362188,-5.842786,16.851787,-0.117285,-21.650318,23.322011,12.362188,-5.842785,16.851787,-0.117283,-21.650318,23.322011, 0.156936, 0.721186,14.619362,69.788550,300.372650, 0.725639, 0.266285,1831964.625000,300.000000,69.549992, 0.000001,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 1.011716,-0.003143, 0.002103, 0.021844,-0.081693,,,,,
Mult,USC,250218 10:02:24.338, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002,-0.000002,10.936997,-5.096157,-0.956032, 0.468244,-16.646208,22.995323,10.936997,-5.096157,-0.956032, 0.468244,-16.646208,22.995323,10.936998,-5.096157,-0.956033, 0.468246,-16.646208,22.995323, 0.156936, 0.721186,14.619362,69.788550,300.372650, 0.725639, 0.266285,1831964.625000,300.000000,69.549992,-0.000001,-0.000000, 0.000000, 0.000000,-0.000001,-0.000001,-0.000001,-0.000001, 1.016727,-0.002899, 0.001877, 0.020584,-0.072185,,,,,
Mult,USC,250218 10:02:24.350, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002,-0.000002, 9.126905,-4.219754,-10.001992,-1.515997,-1.748486,22.961457, 9.126905,-4.219754,-10.001992,-1.515997,-1.748486,22.961457, 9.126905,-4.219754,-10.001992,-1.515996,-1.748486,22.961457, 0.156936, 0.721186,14.619362,69.788550,300.372650, 0.725639, 0.266285,1831964.625000,300.000000,69.549992,-0.000000,-0.000000,-0.000001, 0.000000,-0.000001,-0.000001, 0.000000, 0.000000, 1.013354,-0.003369, 0.001422, 0.023074,-0.060398,,,,,
Mult,USC,250218 10:02:24.362, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002,-0.000002, 8.835510,-4.162387,-3.601749, 1.311413,-19.851611,22.590968, 8.835510,-4.162387,-3.601749, 1.311413,-19.851611,22.590968, 8.835510,-4.162387,-3.601749, 1.311415,-19.851611,22.590968, 0.156936, 0.721186,14.619362,69.788550,300.372650, 0.725639, 0.266285,1831964.625000,300.000000,69.549992,-0.000001, 0.000001, 0.000000,-0.000001, 0.000000,-0.000001, 0.000000,-0.000001, 1.012170,-0.003082, 0.002225, 0.023602,-0.058483,,,,,
Mult,USC,250218 10:02:24.374, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002,-0.000002, 9.656669,-4.514706,17.604712,-3.047395,-7.035382,22.203145, 9.656669,-4.514706,17.604712,-3.047395,-7.035382,22.203145, 9.656670,-4.514706,17.604712,-3.047394,-7.035382,22.203145, 0.156936, 0.721186,14.619362,69.788550,300.372650, 0.725639, 0.266285,1831964.625000,300.000000,69.549992,-0.000000,-0.000000,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001,-0.000001, 1.010425,-0.003174, 0.001776, 0.019669,-0.063801,,,,,
Mult,USC,250218 10:02:24.386, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002,-0.000002, 9.455281,-5.090375, 6.190495, 1.452834,-17.946772,22.245904, 9.455281,-5.090375, 6.190495, 1.452834,-17.946772,22.245904, 9.455281,-5.090374, 6.190495, 1.452836,-17.946772,22.245904, 0.156936, 0.721186,14.619362,69.788550,300.372650, 0.725639, 0.266285,1831964.625000,300.000000,69.549992,-0.000000,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001, 1.012140,-0.002826, 0.001712, 0.020267,-0.062372,,,,,
Mult,USC,250218 10:02:24.398, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002,-0.000002, 9.572416,-5.143585,-11.794412, 2.000009,-16.456002,22.176983, 9.572416,-5.143585,-11.794412, 2.000009,-16.456002,22.176983, 9.572416,-5.143585,-11.794412, 2.000011,-16.456002,22.176982, 0.156936, 0.721186,14.619362,69.788550,300.372650, 0.725639, 0.266285,1831964.625000,300.000000,69.549992,-0.000001,-0.000001, 0.000000, 0.000000, 0.000000, 0.000000,-0.000001, 0.000000, 1.014340,-0.002917, 0.001678, 0.022339,-0.063358,,,,,
Mult,USC,250218 10:02:24.410, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000000, 2.353472,-0.901112,-0.564544, 0.660782,-0.710194, 4.287418, 2.353472,-0.901112,-0.564544, 0.660782,-0.710194, 4.287418, 2.353472,-0.901112,-0.564544, 0.660782,-0.710194, 4.287418, 0.156936, 0.721186,14.619362,69.788550,300.372650, 0.725639, 0.266285,1831964.625000,300.000000,69.549992,-0.000000,-0.000001, 0.000001, 0.000000,-0.000001,-0.000001, 0.000001,-0.000001, 1.002618,-0.000623, 0.000336, 0.004437,-0.015578,,,,,
Mult,USC,250218 10:02:24.422, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000002, 0.000000,12.228782,-5.101414,11.477441,-3.358314,-30.630546,21.079425,12.228782,-5.101414,11.477441,-3.358314,-30.630546,21.079425,12.228782,-5.101415,11.477441,-3.358315,-30.630546,21.079425, 0.156948, 0.720924,14.622090,69.819475,300.317200, 0.725465, 0.266228,1831778.500000,300.000000,69.549992,-0.000000,-0.000001,-0.000001, 0.000000, 0.000000, 0.000000, 0.000000,-0.000001, 1.013733,-0.002979, 0.001840, 0.019949,-0.080857,,,,,
Mult,USC,250218 10:02:24.434, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000002, 0.000000, 9.776188,-4.511577,13.089223,-0.128900,-2.975265,21.007534, 9.776188,-4.511577,13.089223,-0.128900,-2.975265,21.007534, 9.776188,-4.511577,13.089223,-0.128900,-2.975265,21.007534, 0.156948, 0.720924,14.622090,69.819475,300.317200, 0.725465, 0.266228,1831778.500000,300.000000,69.549992,-0.000000,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000, 0.000001,-0.000001, 1.014597,-0.003207, 0.002069, 0.022122,-0.064583,,,,,
Mult,USC,250218 10:02:24.446, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000002, 0.000000, 7.429535,-5.331677,-7.968306,-1.374087,-21.057373,22.079525, 7.429535,-5.331677,-7.968306,-1.374087,-21.057373,22.079525, 7.429535,-5.331677,-7.968306,-1.374088,-21.057373,22.079525, 0.156948, 0.720924,14.622090,69.819475,300.317200, 0.725465, 0.266228,1831778.500000,300.000000,69.549992,-0.000001,-0.000001, 0.000001, 0.000000, 0.000000,-0.000001, 0.000000, 0.000000, 1.014218,-0.002768, 0.002133, 0.022815,-0.048868,,,,,
Mult,USC,250218 10:02:24.458, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000002, 0.000000, 8.020343,-5.047905,-6.321597, 1.298514,-1.653296,22.866558, 8.020343,-5.047905,-6.321597, 1.298514,-1.653296,22.866558, 8.020343,-5.047906,-6.321597, 1.298514,-1.653296,22.866558, 0.156948, 0.720924,14.622090,69.819475,300.317200, 0.725465, 0.266228,1831778.500000,300.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001,-0.000001, 1.012683,-0.003296, 0.002493, 0.019385,-0.052809,,,,,
Mult,USC,250218 10:02:24.470, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000002, 0.000000,10.275473,-5.604125, 7.996554, 0.468680,-18.173890,23.232020,10.275473,-5.604125, 7.996554, 0.468680,-18.173890,23.232020,10.275473,-5.604126, 7.996554, 0.468679,-18.173890,23.232020, 0.156948, 0.720924,14.622090,69.819475,300.317200, 0.725465, 0.266228,1831778.500000,300.000000,69.549992,-0.000000,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000, 1.013824,-0.003082, 0.001974, 0.019260,-0.067730,,,,,
Mult,USC,250218 10:02:24.482, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000002, 0.000000,10.867873,-5.926364,10.474053, 3.785609,-13.885097,22.938494,10.867873,-5.926364,10.474053, 3.785609,-13.885097,22.938494,10.867872,-5.926365,10.474053, 3.785608,-13.885097,22.938494, 0.156948, 0.720924,14.622090,69.819475,300.317200, 0.725465, 0.266228,1831778.500000,300.000000,69.549992,-0.000001,-0.000001, 0.000000,-0.000001, 0.000000,-0.000001,-0.000001,-0.000001, 1.013092,-0.002899, 0.001660, 0.022101,-0.071697,,,,,
Mult,USC,250218 10:02:24.494, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000002, 0.000000,10.807864,-5.920979,-1.270879, 3.606758,-9.978437,22.246648,10.807864,-5.920979,-1.270879, 3.606758,-9.978437,22.246648,10.807864,-5.920980,-1.270879, 3.606758,-9.978437,22.246648, 0.156948, 0.720924,14.622090,69.819475,300.317200, 0.725465, 0.266228,1831778.500000,300.000000,69.549992,-0.000001,-0.000000,-0.000001, 0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 1.013098,-0.003140, 0.002130, 0.021060,-0.071178,,,,,
Mult,USC,250218 10:02:24.506, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000002, 0.000000, 9.583799,-6.469299,-6.169671, 1.810825,-8.526845,20.828911, 9.583799,-6.469299,-6.169671, 1.810825,-8.526845,20.828911, 9.583799,-6.469299,-6.169671, 1.810825,-8.526846,20.828911, 0.156948, 0.720924,14.622090,69.819475,300.317200, 0.725465, 0.266228,1831778.500000,300.000000,69.549992,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000, 1.015173,-0.003085, 0.002225, 0.019379,-0.062927,,,,,
Mult,USC,250218 10:02:24.518, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000002,-0.000002, 9.896668,-5.672277, 3.883584, 0.131607,-16.516163,19.394383, 9.896668,-5.672277, 3.883584, 0.131607,-16.516163,19.394383, 9.896668,-5.672277, 3.883584, 0.131607,-16.516163,19.394383, 0.156942, 0.720755,14.609407,69.819475,300.277771, 0.725379, 0.266193,1831802.125000,300.000000,69.549992,-0.000000,-0.000000,-0.000001, 0.000000,-0.000001,-0.000001, 0.000001,-0.000001, 1.017044,-0.003085, 0.001648, 0.021121,-0.065074,,,,,
