# Rail Angle - 15deg (Data loaded from a file)
# 732 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (141 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Total velocity (ft/s),Total acceleration (ft/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (ft/s²),Latitude (°),Longitude (°),Gravitational acceleration (ft/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (ft/s²),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°C),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
69.399,538.809,-33.753,133.724,33.753,133.724,2864.127,2.008,2864.127,0.04,4.38,0.295,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.031,1.673e6,0,664.343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.439,12.546,969,1111.88,0.002,0.411
69.402,538.724,-33.422,130.551,33.422,130.551,2864.114,2.008,2864.117,0.04,4.38,0.292,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.03,1.656e6,0,651.628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.439,12.546,969,1111.883,0.003,0.411
69.404,538.635,-33.087,127.379,33.087,127.379,2864.104,2.008,2864.104,0.04,4.38,0.282,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.03,1.64e6,0,638.923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.439,12.546,969,1111.883,0.003,0.411
69.407,538.547,-32.753,124.209,32.753,124.209,2864.091,2.008,2864.094,0.04,4.38,0.272,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.03,1.623e6,0,626.226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.439,12.546,969,1111.883,0.003,0.412
69.41,538.455,-32.411,121.043,32.411,121.043,2864.081,2.008,2864.081,0.04,4.38,0.262,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.029,1.606e6,0,613.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.439,12.546,969,1111.883,0.003,0.412
69.413,538.363,-32.067,117.877,32.067,117.877,2864.068,2.008,2864.068,0.04,4.383,0.249,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.029,1.589e6,0,600.865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.436,12.546,969,1111.883,0.003,0.412
69.416,538.264,-31.719,114.715,31.719,114.718,2864.055,2.008,2864.055,0.04,4.383,0.24,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.029,1.572e6,0,588.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.436,12.547,969,1111.883,0.003,0.412
69.419,538.166,-31.371,111.558,31.371,111.558,2864.039,2.008,2864.042,0.04,4.383,0.23,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.029,1.555e6,0,575.548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.436,12.547,969,1111.883,0.003,0.412
69.422,538.064,-31.017,108.402,31.017,108.402,2864.026,2.008,2864.026,0.04,4.383,0.217,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.028,1.537e6,0,562.907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.432,12.547,969,1111.883,0.003,0.412
69.426,537.959,-30.659,105.249,30.659,105.249,2864.012,2.008,2864.012,0.04,4.386,0.207,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.028,1.519e6,0,550.279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.432,12.547,969,1111.883,0.003,0.412
69.429,537.851,-30.299,102.1,30.299,102.1,2863.996,2.008,2863.996,0.04,4.386,0.197,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.028,1.501e6,0,537.664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.429,12.547,969,1111.886,0.004,0.412
69.433,537.74,-29.931,98.953,29.931,98.953,2863.98,2.008,2863.98,0.04,4.386,0.184,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.027,1.483e6,0,525.064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.429,12.548,969,1111.886,0.004,0.413
69.437,537.625,-29.564,95.814,29.564,95.814,2863.963,2.008,2863.963,0.04,4.386,0.174,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.027,1.465e6,0,512.478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.429,12.548,969,1111.886,0.004,0.413
69.441,537.507,-29.19,92.674,29.19,92.674,2863.944,2.008,2863.947,0.04,4.386,0.164,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.027,1.446e6,0,499.909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.426,12.548,969,1111.886,0.004,0.413
69.445,537.385,-28.812,89.541,28.812,89.541,2863.927,2.008,2863.927,0.04,4.39,0.151,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.026,1.428e6,0,487.356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.426,12.548,969,1111.886,0.004,0.413
69.449,537.257,-28.428,86.411,28.428,86.411,2863.907,2.008,2863.907,0.04,4.39,0.141,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.026,1.409e6,0,474.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.423,12.548,969,1111.886,0.004,0.413
69.454,537.126,-28.041,83.287,28.041,83.287,2863.888,2.008,2863.888,0.04,4.39,0.131,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.026,1.39e6,0,462.303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.423,12.549,969,1111.886,0.005,0.413
69.459,536.991,-27.651,80.167,27.651,80.167,2863.865,2.008,2863.865,0.04,4.39,0.131,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.025,1.37e6,0,449.807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.423,12.549,969,1111.89,0.005,0.413
69.464,536.85,-27.254,77.054,27.254,77.054,2863.842,2.008,2863.842,0.04,4.39,0.135,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.025,1.351e6,0,437.331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.426,12.549,969,1111.89,0.005,0.413
69.469,536.703,-26.854,73.944,26.854,73.944,2863.819,2.008,2863.819,0.04,4.393,0.141,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.025,1.331e6,0,424.878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.429,12.55,969,1111.89,0.005,0.414
69.475,536.549,-26.444,70.843,26.444,70.843,2863.793,2.008,2863.793,0.04,4.393,0.144,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.024,1.311e6,0,412.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.429,12.55,969,1111.89,0.006,0.414
69.481,536.391,-26.033,67.746,26.033,67.746,2863.766,2.008,2863.766,0.04,4.393,0.151,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.024,1.29e6,0,400.047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.432,12.55,969,1111.89,0.006,0.414
69.488,536.224,-25.614,64.656,25.614,64.656,2863.737,2.008,2863.74,0.04,4.393,0.154,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.023,1.269e6,0,387.672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.436,12.55,969.1,1111.89,0.006,0.414
69.495,536.05,-25.19,61.575,25.19,61.575,2863.707,2.008,2863.707,0.04,4.396,0.157,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.023,1.248e6,0,375.328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.439,12.551,969.1,1111.893,0.007,0.414
69.502,535.866,-24.76,58.501,24.76,58.501,2863.675,2.008,2863.678,0.04,4.396,0.164,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.023,1.227e6,0,363.016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.442,12.551,969.1,1111.893,0.007,0.414
69.51,535.673,-24.324,55.436,24.324,55.436,2863.642,2.008,2863.642,0.04,4.4,0.167,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.022,1.206e6,0,350.739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.446,12.552,969.1,1111.893,0.008,0.414
69.518,535.469,-23.885,52.382,23.885,52.382,2863.602,2.008,2863.606,0.04,4.4,0.164,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.022,1.184e6,0,338.501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.446,12.552,969.1,1111.893,0.008,0.414
69.527,535.253,-23.435,49.337,23.435,49.337,2863.563,2.008,2863.563,0.04,4.4,0.164,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.021,1.161e6,0,326.305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.449,12.552,969.1,1111.896,0.009,0.415
69.537,535.026,-22.979,46.302,22.979,46.302,2863.52,2.008,2863.52,0.04,4.403,0.161,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.021,1.139e6,0,314.156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.449,12.553,969.1,1111.896,0.01,0.415
69.548,534.78,-22.516,43.284,22.516,43.284,2863.474,2.008,2863.474,0.04,4.403,0.161,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.021,1.116e6,0,302.057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.452,12.553,969.1,1111.896,0.011,0.415
69.56,534.521,-22.047,40.276,22.047,40.279,2863.422,2.008,2863.422,0.04,4.406,0.157,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.02,1.093e6,0,290.016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.455,12.554,969.1,1111.896,0.012,0.415
69.572,534.242,-21.568,37.287,21.568,37.287,2863.366,2.008,2863.366,0.04,4.409,0.167,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.02,1.069e6,0,278.037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.459,12.554,969.1,1111.9,0.013,0.415
69.586,533.94,-21.083,34.314,21.083,34.314,2863.304,2.008,2863.304,0.04,4.409,0.18,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.019,1.045e6,0,266.129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.469,12.555,969.1,1111.9,0.014,0.415
69.602,533.615,-20.591,31.362,20.591,31.362,2863.235,2.008,2863.235,0.04,4.413,0.194,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.019,1.02e6,0,254.302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.475,12.555,969.1,1111.9,0.016,0.415
69.62,533.258,-20.092,28.432,20.092,28.432,2863.156,2.008,2863.156,0.04,4.416,0.21,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.019,9.957e5,0,242.566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.485,12.556,969.2,1111.903,0.018,0.415
69.64,532.861,-19.583,25.528,19.583,25.528,2863.068,2.008,2863.068,0.04,4.423,0.236,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.018,9.706e5,0,230.936,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.501,12.557,969.2,1111.903,0.02,0.416
69.662,532.425,-19.072,22.654,19.072,22.657,2862.969,2.008,2862.969,0.04,4.429,0.259,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.018,9.452e5,0,219.429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.518,12.557,969.2,1111.906,0.023,0.416
69.689,531.929,-18.55,19.82,18.55,19.82,2862.851,2.008,2862.851,0.04,4.436,0.279,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.017,9.194e5,0,208.067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.531,12.558,969.2,1111.906,0.026,0.416
69.719,531.368,-18.025,17.024,18.025,17.028,2862.717,2.008,2862.717,0.04,4.446,0.292,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.017,8.934e5,0,196.879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.547,12.559,969.2,1111.909,0.031,0.416
69.756,530.712,-17.5,14.285,17.5,14.288,2862.549,2.008,2862.552,0.04,4.455,0.262,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.016,8.673e5,0,185.901,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.547,12.56,969.2,1111.913,0.037,0.416
69.801,529.931,-16.972,11.611,16.972,11.614,2862.349,2.008,2862.349,0.04,4.465,0.21,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.016,8.412e5,0,175.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.541,12.562,969.3,1111.913,0.045,0.416
69.859,528.973,-16.453,9.026,16.453,9.026,2862.093,2.008,2862.093,0.04,4.475,0.203,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.015,8.156e5,0,164.827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.547,12.563,969.3,1111.916,0.057,0.416
69.935,527.736,-15.955,6.552,15.955,6.555,2861.752,2.008,2861.752,0.04,4.485,0.148,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.015,7.909e5,0,154.921,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.537,12.565,969.3,1111.919,0.076,0.416
70.043,526.04,-15.499,4.242,15.499,4.242,2861.266,2.008,2861.266,0.04,4.488,0.013,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.014,7.682e5,0,145.672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.491,12.568,969.4,1111.926,0.108,0.416
70.215,523.402,-15.121,2.185,15.121,2.185,2860.495,2.008,2860.495,0.04,4.482,0.033,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.014,7.495e5,0,137.429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.475,12.571,969.4,1111.932,0.172,0.416
70.557,518.274,-14.934,0.541,14.934,0.594,2858.98,2.008,2858.98,0.04,4.4,0.24,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.014,7.404e5,0,130.853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.373,12.576,969.5,1111.942,0.341,0.417
71.057,510.774,-15.059,-0.249,15.059,0.279,2856.795,2.008,2856.795,0.04,4.337,0.128,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.013,7.467e5,0,127.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.341,12.586,969.7,1111.962,0.5,0.417
71.557,503.281,-14.915,0.292,14.915,0.292,2854.629,2.008,2854.629,0.04,4.321,0.033,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.014,7.396e5,0,129.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.321,12.601,970,1111.991,0.5,0.417
72.057,495.784,-15.075,-0.325,15.075,0.459,2852.431,2.008,2852.431,0.04,4.482,0.325,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.013,7.477e5,0,127.385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.472,12.616,970.2,1112.021,0.5,0.418
72.557,488.291,-14.888,0.374,14.888,0.377,2850.194,2.008,2850.194,0.04,4.459,0.043,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.014,7.386e5,0,130.179,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.462,12.631,970.5,1112.051,0.5,0.418
73.057,480.794,-15.098,-0.42,15.098,0.446,2847.982,2.008,2847.982,0.04,4.386,0.144,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.013,7.491e5,0,126.987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.393,12.646,970.8,1112.08,0.5,0.418
73.557,473.307,-14.856,0.489,14.856,0.541,2845.758,2.005,2845.761,0.04,4.505,0.233,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.014,7.371e5,0,130.641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.498,12.661,971,1112.11,0.5,0.418
74.057,465.81,-15.131,-0.554,15.131,0.568,2843.524,2.005,2843.524,0.04,4.442,0.125,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.013,7.51e5,0,126.459,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.446,12.675,971.3,1112.139,0.5,0.419
74.557,458.323,-14.81,0.643,14.81,0.728,2841.345,2.005,2841.345,0.04,4.268,0.344,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.014,7.352e5,0,131.256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.285,12.69,971.6,1112.169,0.5,0.419
75.057,450.83,-15.174,-0.728,15.174,0.807,2839.167,2.005,2839.167,0.04,4.446,0.351,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.013,7.534e5,0,125.771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.436,12.705,971.8,1112.198,0.5,0.419
75.557,443.346,-14.754,0.84,14.754,0.85,2836.962,2.005,2836.962,0.041,4.373,0.144,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.014,7.327e5,0,132.035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.38,12.72,972.1,1112.228,0.5,0.419
76.057,435.853,-15.23,-0.948,15.23,0.997,2834.738,2.005,2834.738,0.041,4.524,0.299,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.013,7.564e5,0,124.877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.518,12.735,972.4,1112.257,0.5,0.419
76.557,428.376,-14.682,1.096,14.682,1.102,2832.49,2.005,2832.49,0.041,4.465,0.118,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.014,7.293e5,0,133.063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.472,12.75,972.6,1112.287,0.5,0.419
77.057,420.879,-15.302,-1.243,15.302,1.25,2830.269,2.005,2830.272,0.041,4.413,0.105,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.013,7.604e5,0,123.693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.416,12.764,972.9,1112.316,0.5,0.419
77.557,413.406,-14.587,1.434,14.587,1.437,2828.074,2.005,2828.074,0.041,4.37,0.082,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.014,7.248e5,0,134.425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.377,12.779,973.2,1112.346,0.5,0.419
