Type,Units,Time,X Position,Y Position,Y Encoder,Z Position,Z Encoder,Yaw,Pitch,WAFBC Drag,WAFBC Side,WAFBC Lift,WAFBC Roll,WAFBC Pitch,WAFBC Yaw,WAFMC Drag,WAFMC Side,WAFMC Lift,WAFMC Roll,WAFMC Pitch,WAFMC Yaw,BAFMC Axial,BAFMC Side,BAFMC Normal,BAFMC Roll,BAFMC Pitch,BAFMC Yaw,DPT250,DPT251,PT250,TE250,Velocity,Dynamic Pressure,Mach,Reynolds Number per ft,Velocity Setpoint,Temperature Setpoint,cDAQ AI0,cDAQ AI1,cDAQ AI2,cDAQ AI3,cDAQ AI4,cDAQ AI5,cDAQ AI6,cDAQ AI7,cRIO AI0,cRIO AI1,cRIO AI2,cRIO AI3,Drag (raw),Side (raw),Lift (raw),Roll (raw),Pitch (raw),Yaw (raw),Velocity (fps),Actuation State,Is Image,Key,Load Cell Drag,Base Model Drag,Image Drag,Top Mount Drag,Bottom Mount Drag,ADS Drag,Total Vehicle Drag,Reynolds Number,Cd,Cp from Tip,Real Actuation State
Sing,USC,250217 13:31:20.733,0.0,0.0,0.0,0.0,0.000827,3.0,0.0,1.610373,0.713908,-0.042198,-2.156346,-1.195457,-2.117258,1.610373,0.713908,-0.042198,-2.156346,-1.195457,-2.117258,1.570803,0.79721,-0.042198,-2.090825,-1.306673,-2.117258,0.080969,0.080898,14.724914,66.751768,100.011644,0.081489,0.088917,620636.611667,100.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.013308,-0.003074,0.001991,0.021383,-0.010989,,,,,,100,70,False,"(100, 70, 3.0, False)",1.610373,0.7783850000000001,1.702445,0.46202999999999994,0.46202999999999994,0.369958,1.1483430000000001,266356.5458404208,0.6765207290946987,6.424062811081167,58.37
Sing,USC,250217 13:31:47.528,0.0,0.0,0.0,0.0,0.000827,4.0,1e-06,1.646803,1.185294,0.005505,-3.292589,-1.183731,-3.874163,1.646803,1.185294,0.005505,-3.292589,-1.183731,-3.874163,1.560109,1.297282,0.005505,-3.201996,-1.410527,-3.874163,0.080928,0.080879,14.722752,66.756116,99.993611,0.081451,0.088901,620455.802917,100.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.012166,-0.003104,0.002005,0.021543,-0.011395,,,,,,100,70,False,"(100, 70, 4.0, False)",1.646803,0.795302,1.759316,0.4820070000000001,0.4820070000000001,0.369494,1.164796,266278.9487518792,0.6865337928392133,6.726858273137298,58.37
Sing,USC,250217 13:32:14.336,0.0,0.0,0.0,0.0,0.000827,5.0,0.0,1.697022,1.677331,0.076936,-4.453602,-1.218006,-5.776833,1.697022,1.677331,0.076936,-4.453602,-1.218006,-5.776833,1.544376,1.818854,0.076936,-4.330498,-1.601528,-5.776833,0.080946,0.080942,14.721905,66.759564,100.012623,0.081476,0.088918,620527.040417,100.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.014735,-0.003057,0.002041,0.022368,-0.011906,,,,,,100,70,False,"(100, 70, 5.0, False)",1.697022,0.8558729999999999,1.811687,0.4779070000000001,0.4779070000000001,0.36324200000000006,1.219115,266309.5215122958,0.7183290738609228,6.9023959542471545,58.37
Sing,USC,250217 13:32:41.134,0.0,0.0,0.0,0.0,0.000827,6.0,0.0,1.78461,2.220558,0.12486,-5.604452,-1.245413,-7.897478,1.78461,2.220558,0.12486,-5.604452,-1.245413,-7.897478,1.542722,2.394937,0.12486,-5.443569,-1.824415,-7.897478,0.080972,0.080967,14.72331,66.761302,100.020311,0.081495,0.088924,620619.57,100.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.016424,-0.003114,0.002027,0.022567,-0.01269,,,,,,100,70,False,"(100, 70, 6.0, False)",1.78461,0.9404770000000002,1.887865,0.47369399999999984,0.47369399999999984,0.37043899999999996,1.3109160000000002,266349.232125,0.7722401352673434,7.014861917590084,58.37
Sing,USC,250217 11:29:50.455,0.0,0.0,0.0,0.0,0.000866,-1.0,0.0,10.472949,-5.845368,0.70691,2.880839,-10.910778,24.813301,10.472949,-5.845368,0.70691,2.880839,-10.910778,24.813301,10.369339,-6.027255,0.70691,2.689982,-10.959393,24.813301,0.15692,0.500788,14.680417,70.392624,249.967873,0.504077,0.221474,1527869.546667,250.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.015096,-0.003029,0.002202,0.019566,-0.069014,,,,,,250,100,False,"(250, 100, -1.0, False)",10.472949,4.129694000000001,10.104348,2.9873269999999996,2.9873269999999996,3.3559279999999996,7.485622,655710.6804445876,0.7129178359260443,7.703284378331698,100.0
Sing,USC,250217 11:30:14.257,0.0,0.0,0.0,0.0,0.000866,0.0,0.0,10.338766,-3.25199,0.646586,1.446187,-9.820256,14.813161,10.338766,-3.25199,0.646586,1.446187,-9.820256,14.813161,10.338766,-3.25199,0.646586,1.446187,-9.820256,14.813161,0.156904,0.500847,14.679802,70.372596,249.968749,0.504067,0.221479,1527878.854167,250.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.012615,-0.003062,0.002255,0.021664,-0.068547,,,,,,250,100,False,"(250, 100, 0.0, False)",10.338766,4.1055589999999995,9.985799,2.9401200000000003,2.9401200000000003,3.293087,7.398645999999999,655714.6749133376,0.7046483694319313,8.013439898851678,100.0
Sing,USC,250217 11:30:38.063,0.0,0.0,0.0,0.0,0.000866,1.0,0.0,10.386175,-0.790874,0.705392,0.135259,-8.867952,5.537414,10.386175,-0.790874,0.705392,0.135259,-8.867952,5.537414,10.398396,-0.60949,0.705392,0.290006,-8.864241,5.537414,0.156912,0.500719,14.678618,70.364257,249.942743,0.503951,0.221458,1527704.405,250.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.010065,-0.00302,0.002247,0.020353,-0.069284,,,,,,250,100,False,"(250, 100, 1.0, False)",10.386175,4.180681,9.947079,2.8831990000000003,2.8831990000000003,3.3222949999999996,7.502975999999999,655639.8071458334,0.7147492612239127,10.459972026728236,100.0
Sing,USC,250217 11:31:01.857,0.0,0.0,0.0,0.0,0.000866,2.0,0.0,10.514001,1.554078,0.877279,-1.165211,-8.7963,-3.183931,10.514001,1.554078,0.877279,-1.165211,-8.7963,-3.183931,10.45336,1.920065,0.877279,-0.857515,-8.831607,-3.183931,0.156901,0.500828,14.679326,70.365623,249.976738,0.504106,0.221488,1527965.015833,250.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.013936,-0.003089,0.002207,0.019496,-0.070775,,,,,,250,100,False,"(250, 100, 2.0, False)",10.514001,4.1938320000000004,10.051008,2.9285879999999995,2.9285879999999995,3.3915810000000004,7.585413000000001,655751.6526283292,0.7223802009061223,5.507092147241001,100.0
Sing,USC,250217 11:31:25.666,0.0,0.0,0.0,0.0,0.000866,3.0,0.0,10.662701,3.992013,1.018718,-2.656369,-8.868014,-12.252961,10.662701,3.992013,1.018718,-2.656369,-8.868014,-12.252961,10.439162,4.544585,1.018718,-2.188612,-8.994884,-12.252961,0.156917,0.500927,14.677599,70.369831,250.017658,0.504167,0.221523,1527889.55,250.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.013637,-0.003003,0.002231,0.01998,-0.072719,,,,,,250,100,False,"(250, 100, 3.0, False)",10.662701,4.228568000000001,10.157594,2.9645129999999993,2.9645129999999993,3.46962,7.698188000000001,655719.2652083334,0.733031379729344,6.527702345909194,100.0
Sing,USC,250217 11:31:49.455,0.0,0.0,0.0,0.0,0.000866,4.0,0.0,10.839744,6.462102,1.273775,-4.145595,-9.196232,-21.46336,10.839744,6.462102,1.273775,-4.145595,-9.196232,-21.46336,10.362565,7.202503,1.273775,-3.494,-9.463013,-21.46336,0.156918,0.50111,14.677194,70.373605,250.063177,0.504387,0.221563,1528270.456667,250.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.011657,-0.003075,0.002292,0.020985,-0.074877,,,,,,250,100,False,"(250, 100, 4.0, False)",10.839744,4.294212999999999,10.368729,3.0372580000000005,3.0372580000000005,3.508273,7.802485999999999,655882.7376529209,0.7426387093537479,6.779754134181108,100.0
Sing,USC,250217 11:32:13.260,0.0,0.0,0.0,0.0,0.000866,5.0,0.0,11.057966,9.007291,1.540167,-5.648536,-9.615588,-31.050525,11.057966,9.007291,1.540167,-5.648536,-9.615588,-31.050525,10.23085,9.936781,1.540167,-4.788988,-10.0713,-31.050525,0.156916,0.501048,14.678146,70.386913,250.035037,0.504309,0.221535,1528174.984167,250.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.014721,-0.003036,0.002276,0.020692,-0.07734,,,,,,250,100,False,"(250, 100, 5.0, False)",11.057966,4.537067,10.630307,3.04662,3.04662,3.4742789999999992,8.011346,655841.7640383375,0.7626358895008503,6.905598998448405,100.0
Sing,USC,250217 11:32:37.064,0.0,0.0,0.0,0.0,0.000866,6.0,0.0,11.345925,11.750136,1.870331,-7.181308,-10.474548,-41.470096,11.345925,11.750136,1.870331,-7.181308,-10.474548,-41.470096,10.055547,12.87174,1.870331,-6.047079,-11.167819,-41.470096,0.156913,0.501112,14.678178,70.402887,250.047297,0.504308,0.221543,1528062.34,250.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.014663,-0.003095,0.002214,0.021482,-0.080367,,,,,,250,100,False,"(250, 100, 6.0, False)",11.345925,4.738027000000001,10.943359,3.1026659999999993,3.1026659999999993,3.5052319999999995,8.243259,655793.4209166667,0.7847142821762828,6.987662355567629,100.0
Sing,USC,250217 12:01:41.157,0.0,0.0,0.0,0.0,0.000906,-1.0,0.0,6.100249,-4.011528,0.389693,2.542057,-7.420115,17.139338,6.100249,-4.011528,0.389693,2.542057,-7.420115,17.139338,6.029309,-4.117381,0.389693,2.412171,-7.46335,17.139338,0.156922,0.322331,14.701666,68.289212,199.997748,0.324432,0.177553,1232843.39,200.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.015782,-0.003102,0.0022,0.019663,-0.04013,,,,,,200,70,False,"(200, 70, -1.0, False)",6.100249,2.8948160000000005,6.548904,1.827044,1.827044,1.3783889999999994,4.273205,529095.2882083333,0.6323223218192328,7.73085442753983,58.37
Sing,USC,250217 12:02:05.761,0.0,0.0,0.0,0.0,0.000906,0.0,0.0,6.045345,-2.240396,0.320808,1.270868,-6.206559,10.218979,6.045345,-2.240396,0.320808,1.270868,-6.206559,10.218979,6.045345,-2.240395,0.320808,1.270868,-6.206558,10.218979,0.156907,0.322182,14.700733,68.310782,199.955422,0.324252,0.177512,1232381.235833,200.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.016868,-0.003113,0.002216,0.01886,-0.040043,,,,,,200,70,False,"(200, 70, 0.0, False)",6.045345,2.927441000000001,6.463677,1.7681179999999994,1.7681179999999994,1.349786,4.277227000000001,528896.9470449958,0.6332688199338401,8.019571168073263,58.37
Sing,USC,250217 12:02:30.351,0.0,0.0,0.0,0.0,0.000906,1.0,0.0,6.078855,-0.633356,0.326253,0.156066,-5.551479,4.051049,6.078855,-0.633356,0.326253,0.156066,-5.551479,4.051049,6.088983,-0.527169,0.326253,0.252929,-5.54791,4.051049,0.156921,0.322169,14.697307,68.334631,199.972277,0.324238,0.177523,1232180.044167,200.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.01415,-0.003087,0.002434,0.019189,-0.040529,,,,,,200,70,False,"(200, 70, 1.0, False)",6.078855,2.9400130000000004,6.486373,1.77318,1.77318,1.3656619999999995,4.305675,528810.6022883375,0.6375082402651868,9.854497575876232,58.37
Sing,USC,250217 12:02:54.952,0.0,0.0,0.0,0.0,0.000906,2.0,0.0,6.141125,0.979514,0.417293,-1.088747,-5.360193,-1.927998,6.141125,0.979514,0.417293,-1.088747,-5.360193,-1.927998,6.103199,1.193239,0.417293,-0.901016,-5.394925,-1.927998,0.1569,0.322144,14.701284,68.357697,199.952416,0.324234,0.177501,1232243.48,200.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.011884,-0.003066,0.002336,0.020327,-0.041363,,,,,,200,70,False,"(200, 70, 2.0, False)",6.141125,2.9818230000000003,6.506691,1.7624339999999998,1.7624339999999998,1.3968679999999996,4.378691,528837.8268333334,0.6483271569658293,5.4266543578414055,58.37
Sing,USC,250217 12:03:19.552,0.0,0.0,0.0,0.0,0.000906,3.0,1e-06,6.241193,2.605026,0.52879,-2.428547,-5.399147,-7.943871,6.241193,2.605026,0.52879,-2.428547,-5.399147,-7.943871,6.096304,2.928095,0.52879,-2.142649,-5.518848,-7.943871,0.156918,0.322282,14.699937,68.377426,200.015484,0.324385,0.177554,1232393.0025,200.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.012962,-0.003031,0.002232,0.020644,-0.042652,,,,,,200,70,False,"(200, 70, 3.0, False)",6.241193,2.9482349999999995,6.640389,1.8460770000000002,1.8460770000000002,1.4468810000000003,4.395116,528901.99690625,0.6504561846908177,6.507773530859193,58.37
Sing,USC,250217 12:03:44.158,0.0,0.0,0.0,0.0,0.000906,4.0,0.0,6.353718,4.31373,0.708253,-3.790832,-5.537466,-14.357596,6.353718,4.31373,0.708253,-3.790832,-5.537466,-14.357596,6.03733,4.746435,0.708253,-3.395324,-5.788412,-14.357596,0.156918,0.322301,14.700439,68.391073,200.025335,0.324431,0.17756,1232483.489167,200.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.01434,-0.003011,0.002314,0.021739,-0.044075,,,,,,200,70,False,"(200, 70, 4.0, False)",6.353718,3.023549,6.762401,1.8694259999999998,1.8694259999999998,1.460743,4.484292,528940.8307675042,0.6635597096623344,6.786681653696453,58.37
Sing,USC,250217 12:04:08.760,0.0,0.0,0.0,0.0,0.000906,5.0,0.0,6.506311,6.12872,0.936495,-5.160807,-5.86909,-21.233597,6.506311,6.12872,0.936495,-5.160807,-5.86909,-21.233597,5.947399,6.67246,0.936495,-4.629643,-6.29655,-21.233597,0.15692,0.322339,14.700878,68.402679,200.04551,0.324494,0.177576,1232576.463333,200.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.015567,-0.003095,0.002194,0.021643,-0.04581,,,,,,200,70,False,"(200, 70, 5.0, False)",6.506311,3.1484570000000005,6.952399,1.9019709999999996,1.9019709999999996,1.455883,4.6043400000000005,528980.7321804125,0.6811914435379494,6.922938830076536,58.37
Sing,USC,250217 12:04:33.353,0.0,0.0,0.0,0.0,0.000906,6.0,0.0,6.75691,8.069658,1.14049,-6.538798,-6.321532,-28.674016,6.75691,8.069658,1.14049,-6.538798,-6.321532,-28.674016,5.876386,8.731741,1.14049,-5.842198,-6.970392,-28.674016,0.156923,0.322417,14.702798,68.412622,200.035779,0.324514,0.177566,1232695.865,200.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.012324,-0.00303,0.002156,0.022671,-0.048248,,,,,,200,70,False,"(200, 70, 6.0, False)",6.75691,3.3584879999999995,7.216526,1.9290190000000003,1.9290190000000003,1.4694030000000007,4.827891,529031.9753958334,0.714220790339581,7.011645753760568,58.37
Sing,USC,250217 10:15:25.279,0.0,0.0,0.0,0.0,0.000354,-1.0,0.0,10.094845,-4.573367,1.006136,1.663578,-12.822959,20.198818,10.094845,-4.573367,1.006136,1.663578,-12.822959,20.198818,10.013492,-4.748849,1.006136,1.439534,-12.85004,20.198818,0.156925,0.720176,14.636674,69.361798,299.912503,0.724863,0.265985,1833954.336667,300.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.018256,-0.002985,0.00205,0.020831,-0.066709,,,,,,300,0,False,"(300, 0, -1.0, False)",10.094845,6.068342999999999,14.121347,4.026502000000001,4.026502000000001,0.0,6.068342999999999,787072.0694862542,0.401904304316843,7.874951986505055,0.0
Sing,USC,250217 10:15:46.979,0.0,0.0,0.0,0.0,0.000354,0.0,0.0,10.102251,-1.146023,1.114727,0.209939,-11.526067,7.486404,10.102251,-1.146023,1.114727,0.209939,-11.526067,7.486404,10.102251,-1.146022,1.114727,0.209939,-11.526067,7.486404,0.156911,0.719623,14.637863,69.733678,299.890133,0.724303,0.265871,1831679.785,300.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.013957,-0.002999,0.002038,0.019721,-0.067359,,,,,,300,0,False,"(300, 0, 0.0, False)",10.102251,6.103040000000002,14.101462,3.999210999999999,3.999210999999999,0.0,6.103040000000002,786095.9077291667,0.4045147867455947,9.99084097061461,0.0
Sing,USC,250217 10:16:08.678,0.0,0.0,0.0,0.0,0.000354,1.0,0.0,10.187562,2.106289,1.281059,-1.143238,-11.156984,-4.407702,10.187562,2.106289,1.281059,-1.143238,-11.156984,-4.407702,10.149251,2.283766,1.281059,-0.948348,-11.175237,-4.407702,0.156926,0.719694,14.639449,70.011671,299.973457,0.724398,0.265875,1830667.503333,300.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.015518,-0.00299,0.002149,0.02157,-0.068832,,,,,,300,0,False,"(300, 0, 1.0, False)",10.187562,6.178186,14.196938,4.009376,4.009376,0.0,6.178186,785661.4701804126,0.4094418262025026,5.550972092781823,0.0
Sing,USC,250217 10:16:30.378,0.0,0.0,0.0,0.0,0.000354,2.0,0.0,10.288688,5.456027,1.540319,-2.743773,-11.398261,-16.564684,10.288688,5.456027,1.540319,-2.743773,-11.398261,-16.564684,10.092008,5.811773,1.540319,-2.344308,-11.487073,-16.564684,0.156926,0.719798,14.635987,70.042983,300.038269,0.724513,0.265925,1830479.2175,300.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.01311,-0.003004,0.002106,0.021425,-0.070823,,,,,,300,0,False,"(300, 0, 2.0, False)",10.288688,6.174782,14.402594,4.113906,4.113906,0.0,6.174782,785580.6641770834,0.40915128192490696,6.49436742920566,0.0
Sing,USC,250217 10:16:52.078,0.0,0.0,0.0,0.0,0.000354,3.0,0.0,10.477484,8.438663,1.762887,-4.204643,-11.68821,-27.344093,10.477484,8.438663,1.762887,-4.204643,-11.68821,-27.344093,10.021479,8.975447,1.762887,-3.587167,-11.892246,-27.344093,0.156924,0.720071,14.636438,69.910778,300.043701,0.724713,0.265963,1831303.5325,300.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.013801,-0.002995,0.002034,0.022088,-0.073272,,,,,,300,0,False,"(300, 0, 3.0, False)",10.477484,6.451284000000001,14.503684,4.026199999999999,4.026199999999999,0.0,6.451284000000001,785934.4326979168,0.4273547921638343,6.698668087784364,0.0
Sing,USC,250217 10:17:13.781,0.0,0.0,0.0,0.0,0.000354,4.0,0.0,10.647435,11.02178,2.041068,-5.472177,-12.382325,-36.839396,10.647435,11.02178,2.041068,-5.472177,-12.382325,-36.839396,9.852658,11.737659,2.041068,-4.595099,-12.733883,-36.839396,0.15693,0.720132,14.634568,69.816362,300.04876,0.724819,0.265991,1831794.960833,300.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.016243,-0.003029,0.002205,0.022358,-0.07542,,,,,,300,0,False,"(300, 0, 4.0, False)",10.647435,6.613040999999999,14.681829,4.034394000000001,4.034394000000001,0.0,6.613040999999999,786145.3373574959,0.43800605607730175,6.800751345668909,0.0
Sing,USC,250217 10:17:35.480,0.0,0.0,0.0,0.0,0.000354,5.0,0.0,10.827147,13.307028,2.271971,-6.548342,-12.771969,-45.405747,10.827147,13.307028,2.271971,-6.548342,-12.771969,-45.405747,9.626162,14.200039,2.271971,-5.410273,-13.294093,-45.405747,0.156926,0.719989,14.638144,69.853483,299.975813,0.724547,0.265917,1831452.551667,300.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.014617,-0.003101,0.002119,0.022228,-0.077534,,,,,,300,0,False,"(300, 0, 5.0, False)",10.827147,6.7451170000000005,14.909177,4.08203,4.08203,0.0,6.7451170000000005,785998.3867570875,0.4469216504348744,6.87049621448155,0.0
Sing,USC,250217 10:17:57.184,0.0,0.0,0.0,0.0,0.000354,6.0,0.0,11.097383,16.163028,2.572642,-7.81545,-12.917784,-56.182687,11.097383,16.163028,2.572642,-7.81545,-12.917784,-56.182687,9.347094,17.234478,2.572642,-6.42236,-13.663956,-56.182687,0.156929,0.720332,14.639139,69.909537,300.084867,0.72506,0.266,1831933.290833,300.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.015513,-0.003037,0.002219,0.022113,-0.080492,,,,,,300,0,False,"(300, 0, 6.0, False)",11.097383,6.973601000000002,15.221165,4.1237819999999985,4.1237819999999985,0.0,6.973601000000002,786204.7039824958,0.4617337475424742,6.934333436779297,0.0
Sing,USC,250217 11:12:21.959,0.0,0.0,0.0,0.0,0.000787,-1.0,0.0,8.680172,-5.841064,0.729282,2.853258,-10.241708,24.689104,8.680172,-5.841064,0.729282,2.853258,-10.241708,24.689104,8.57691,-5.991664,0.729282,2.674081,-10.289944,24.689105,0.156922,0.499196,14.674711,72.005423,249.980076,0.502378,0.221149,1519077.381667,250.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.016434,-0.003098,0.002176,0.021468,-0.057039,,,,,,250,50,False,"(250, 50, -1.0, False)",8.680172,4.129694000000001,10.104348,2.9873269999999996,2.9873269999999996,1.5631510000000004,5.692845000000001,651937.3762987542,0.5440104170522072,7.685149543530654,33.37
Sing,USC,250217 11:12:45.262,0.0,0.0,0.0,0.0,0.000787,0.0,1e-06,8.600369,-3.238239,0.618725,1.444245,-9.067861,14.697872,8.600369,-3.238239,0.618725,1.444245,-9.067861,14.697872,8.600369,-3.238239,0.618725,1.444244,-9.067861,14.697872,0.156911,0.499025,14.671355,72.034911,249.977678,0.502223,0.221141,1518559.025833,250.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.020613,-0.002985,0.002289,0.019579,-0.056948,,,,,,250,50,False,"(250, 50, 0.0, False)",8.600369,4.1055589999999995,9.985799,2.9401200000000003,2.9401200000000003,1.5546900000000008,5.660249,651714.9152533292,0.5410624664080742,7.997180527749805,33.37
Sing,USC,250217 11:13:08.562,0.0,0.0,0.0,0.0,0.000787,1.0,1e-06,8.62407,-0.798694,0.65987,0.148717,-8.119668,5.552345,8.62407,-0.798694,0.65987,0.148717,-8.119668,5.552345,8.636695,-0.648062,0.65987,0.290402,-8.115835,5.552345,0.156914,0.499104,14.674154,72.051672,249.982581,0.502379,0.221142,1518963.0975,250.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.014951,-0.003059,0.002091,0.021278,-0.05751,,,,,,250,50,False,"(250, 50, 1.0, False)",8.62407,4.180681,9.947079,2.8831990000000003,2.8831990000000003,1.5601899999999995,5.740870999999999,651888.32934375,0.5485987077365168,10.410113364233778,33.37
Sing,USC,250217 11:13:31.867,0.0,0.0,0.0,0.0,0.000787,2.0,0.0,8.715189,1.557296,0.83287,-1.121205,-8.055508,-3.096712,8.715189,1.557296,0.83287,-1.121205,-8.055508,-3.096712,8.655531,1.860503,0.83287,-0.839389,-8.08973,-3.096712,0.156911,0.49911,14.676115,72.066045,249.98025,0.502399,0.221137,1519004.983333,250.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.010944,-0.003123,0.002136,0.020539,-0.05876,,,,,,250,50,False,"(250, 50, 2.0, False)",8.715189,4.1938320000000004,10.051008,2.9285879999999995,2.9285879999999995,1.5927690000000005,5.786601000000001,651906.3053470792,0.552946661971431,5.4468518937097805,33.37
Sing,USC,250217 11:13:55.162,0.0,0.0,0.0,0.0,0.000787,3.0,0.0,8.850321,3.977217,1.010073,-2.601235,-8.116967,-11.987036,8.850321,3.977217,1.010073,-2.601235,-8.116967,-11.987036,8.63004,4.434957,1.010073,-2.17286,-8.241981,-11.987036,0.156922,0.499206,14.676359,72.08413,249.984348,0.502396,0.221136,1518933.0825,250.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.012533,-0.00304,0.002231,0.020978,-0.060611,,,,,,250,50,False,"(250, 50, 3.0, False)",8.850321,4.228568000000001,10.157594,2.9645129999999993,2.9645129999999993,1.657239999999999,5.885808,651875.44790625,0.5624298825344726,6.472258899878986,33.37
Sing,USC,250217 11:14:18.459,0.0,0.0,0.0,0.0,0.000787,4.0,0.0,9.022417,6.46068,1.254304,-4.071994,-8.44078,-21.185726,9.022417,6.46068,1.254304,-4.071994,-8.44078,-21.185726,8.549765,7.074314,1.254304,-3.473275,-8.704267,-21.185726,0.156917,0.499409,14.677587,72.104471,250.050064,0.502676,0.22119,1519335.008333,250.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.01402,-0.002977,0.002295,0.019796,-0.062744,,,,,,250,50,False,"(250, 50, 4.0, False)",9.022417,4.294212999999999,10.368729,3.0372580000000005,3.0372580000000005,1.6909460000000012,5.985159,652047.9410762459,0.5716049892453616,6.737512305206263,33.37
Sing,USC,250217 11:14:41.764,0.0,0.0,0.0,0.0,0.000787,5.0,0.0,9.245069,9.041227,1.549055,-5.580143,-9.018632,-30.866969,9.245069,9.041227,1.549055,-5.580143,-9.018632,-30.866969,8.421894,9.812583,1.549055,-4.772883,-9.470655,-30.866969,0.156915,0.499479,14.678615,72.106406,250.056166,0.502716,0.221195,1519414.839167,250.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.014652,-0.003084,0.002271,0.019722,-0.065255,,,,,,250,50,False,"(250, 50, 5.0, False)",9.245069,4.537067,10.630307,3.04662,3.04662,1.6613820000000006,6.198449000000001,652082.2018091709,0.5919278769684705,6.8723576687470995,33.37
Sing,USC,250217 11:15:05.062,0.0,0.0,0.0,0.0,0.000787,6.0,0.0,9.49901,11.816015,1.862626,-7.139353,-9.796762,-41.377993,9.49901,11.816015,1.862626,-7.139353,-9.796762,-41.377993,8.211863,12.744202,1.862627,-6.076203,-10.48936,-41.377993,0.156915,0.499593,14.679837,72.096764,250.080667,0.502881,0.221219,1519785.8325,250.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.014964,-0.003054,0.002261,0.020075,-0.06807,,,,,,250,50,False,"(250, 50, 6.0, False)",9.49901,4.738027000000001,10.943359,3.1026659999999993,3.1026659999999993,1.6583170000000003,6.396344000000001,652241.4197812501,0.6106256653507277,6.960190177624746,33.37
